# dH, e0, eM1_max, eM1_min, dA1_over_A0, eM2_max, eM2_min, dA2_over_A0, eM3_max, eM3_min, dA3_over_A0, t_end(PM), wall_time, fate
9.66, 0.08, 0.0864, 0.0309, 3.1187e-03, 0.1031, 0.0581, 4.8669e-03, 0.2036, 0.0023, 3.5032e-02, 1.0000e+05, 71.73854, tmax
8.28, 0.19, 0.1981, 0.0249, 3.9290e-03, 0.2615, 0.1623, -3.2223e-03, 0.2164, 0.1017, 1.9335e-02, 1.0000e+05, 80.25603, tmax
7.50, 0.21, 0.2825, 0.0337, 6.4744e-03, 0.3492, 0.1751, -1.2945e-02, 0.2357, 0.0244, 1.9981e-02, 1.0000e+05, 80.92133, tmax
9.45, 0.30, 0.4406, 0.1762, 6.7438e-03, 0.3374, 0.1277, 1.2925e-03, 0.3366, 0.1054, 4.4453e-02, 1.0000e+05, 95.00715, tmax
8.68, 0.30, 0.3832, 0.0096, 8.4391e-03, 0.3643, 0.0377, 4.8511e-03, 0.3858, 0.1863, -3.5073e-02, 1.0000e+05, 82.02682, tmax
8.49, 0.27, 0.3500, 0.0051, 4.2265e-03, 0.3886, 0.2264, -5.9865e-04, 0.3701, 0.1765, 4.6078e-02, 1.0000e+05, 82.47938, tmax
5.64, 0.19, 0.3632, 0.0011, -4.6175e-02, 0.3331, 0.0165, 2.6491e-01, 0.3520, 0.0366, 1.3694e-01, 4.7390e+04, 40.62974, collision
8.95, 0.19, 0.2119, 0.0193, 3.7108e-03, 0.2561, 0.1630, 1.2359e-02, 0.2203, 0.0853, 2.0314e-02, 1.0000e+05, 78.49240, tmax
4.30, 0.03, 0.0752, 0.0007, 2.4088e-03, 0.0753, 0.0006, -2.7538e-03, 0.0552, 0.0089, 5.2262e-03, 1.0000e+05, 72.57088, tmax
9.16, 0.04, 0.0438, 0.0113, 2.9809e-03, 0.0569, 0.0239, 9.0297e-03, 0.1120, 0.0004, 4.8435e-03, 1.0000e+05, 72.67182, tmax
9.33, 0.03, 0.0343, 0.0131, 3.1139e-03, 0.0435, 0.0148, 5.7468e-04, 0.1252, 0.0043, 4.0747e-02, 1.0000e+05, 73.95803, tmax
5.81, 0.01, 0.0131, 0.0000, 3.3675e-03, 0.0214, 0.0001, -2.8606e-03, 0.0323, 0.0002, 6.6207e-03, 1.0000e+05, 85.25559, tmax
5.20, 0.11, 0.3850, 0.0054, 3.0722e-02, 0.3600, 0.0045, 3.1159e-02, 0.4109, 0.0201, 3.5576e-01, 1.4935e+04, 11.71016, collision
6.05, 0.02, 0.0260, 0.0003, 4.2153e-03, 0.0321, 0.0002, 1.3931e-02, 0.0461, 0.0007, 2.2882e-02, 1.0000e+05, 78.46678, tmax
8.98, 0.04, 0.0445, 0.0080, 3.3007e-03, 0.0592, 0.0235, 1.6226e-02, 0.0990, 0.0044, 3.9792e-02, 1.0000e+05, 72.95963, tmax
6.31, 0.04, 0.0444, 0.0057, 3.4281e-03, 0.0743, 0.0098, -2.7688e-03, 0.0615, 0.0011, 9.0903e-03, 1.0000e+05, 79.85461, tmax
10.84, 0.02, 0.0168, 0.0168, 7.4149e-03, 0.0072, 0.0072, -8.7049e-03, 246920.8474, 1.0000, -1.0007e+00, 8.5381e+02, 0.64131, a<0
4.26, 0.06, 0.1500, 0.0021, 4.6770e-03, 0.1324, 0.0016, 1.3193e-02, 0.0946, 0.0010, -7.0385e-03, 1.0000e+05, 78.49799, tmax
6.79, 0.29, 0.5331, 0.0076, 1.1032e-02, 0.4351, 0.0018, -2.7523e-02, 0.5797, 0.1200, 6.5323e-02, 3.1455e+04, 26.67305, d<R_roche
10.64, 0.19, 0.1115, 0.1115, -7.2291e-02, 0.2106, 0.2106, 2.9863e-01, 17876.4835, 1.0000, -1.0043e+00, 8.5381e+02, 0.74474, a<0
10.80, 0.03, 0.0261, 0.0261, -1.2234e-03, 0.0206, 0.0206, -1.8830e-03, 147911.6509, 1.0000, -1.0010e+00, 8.5381e+02, 0.61161, a<0
3.99, 0.00, 0.1879, 0.0037, -1.0890e-02, 0.1787, 0.0007, 1.7852e-02, 0.1357, 0.0013, 3.7129e-02, 1.0000e+05, 79.23649, tmax
8.72, 0.28, 0.4300, 0.0029, 7.6644e-03, 0.3690, 0.0056, 1.6687e-03, 0.3387, 0.1384, 7.9640e-03, 1.0000e+05, 87.20359, tmax
10.88, 0.21, 0.2086, 0.2086, -1.4063e-04, 0.2108, 0.2108, 1.4901e-02, 359346.4064, 1.0000, -1.0005e+00, 8.5381e+02, 0.73081, a<0
7.11, 0.17, 0.1726, 0.0524, 3.3952e-03, 0.2241, 0.1301, 9.4499e-03, 0.2127, 0.1196, 5.5944e-03, 1.0000e+05, 80.53581, tmax
5.52, 0.10, 0.1260, 0.0021, 2.0958e-03, 0.1395, 0.0013, 1.1215e-02, 0.1713, 0.0525, -6.6911e-03, 1.0000e+05, 73.17684, tmax
5.85, 0.24, 0.5278, 0.0129, -6.3335e-02, 0.5670, 0.0638, 2.1348e-02, 0.5591, 0.2426, 2.7692e-01, 8.1625e+03, 6.89583, d<R_roche
6.04, 0.12, 0.2879, 0.0074, -1.7058e-02, 0.2919, 0.0016, 1.6670e-02, 0.2222, 0.0749, 6.4391e-02, 1.0000e+05, 84.88863, tmax
4.30, 0.21, 0.0000, 1.0000, -5.6035e-02, 0.0000, 1.0000, 2.6601e-01, 0.0000, 1.0000, 7.8167e-02, 1.9499e+02, 0.30820, collision
7.15, 0.01, 0.0132, 0.0002, 3.4884e-03, 0.0236, 0.0004, 1.3624e-02, 0.0349, 0.0001, 7.1516e-03, 1.0000e+05, 70.84241, tmax
10.69, 0.27, 0.2673, 0.2673, -1.3969e-05, 0.2649, 0.2649, -3.7056e-03, 218737.0120, 1.0000, -1.0008e+00, 8.5381e+02, 0.74109, a<0
5.79, 0.11, 0.1514, 0.0011, 3.0057e-03, 0.1566, 0.0008, -3.4950e-03, 0.1798, 0.0761, 8.2566e-03, 1.0000e+05, 79.22906, tmax
7.71, 0.19, 0.2807, 0.0025, 3.3868e-03, 0.2636, 0.0006, 1.2267e-02, 0.2865, 0.0151, 2.3338e-02, 1.0000e+05, 77.97580, tmax
8.32, 0.10, 0.1089, 0.0027, 3.3148e-03, 0.1453, 0.0853, -1.2442e-03, 0.1231, 0.0393, 3.0607e-03, 1.0000e+05, 77.65303, tmax
5.32, 0.25, 0.2634, 0.1721, 3.5461e-03, 0.2829, 0.0443, -5.6641e-02, 0.3840, 0.2043, 9.6415e-01, 1.5989e+03, 1.39266, collision
7.86, 0.29, 0.5296, 0.0165, -2.2690e-02, 0.4395, 0.0102, 9.2370e-02, 0.3046, 0.0030, -6.0612e-02, 5.1024e+04, 43.89251, d<R_roche
7.91, 0.03, 0.0498, 0.0004, 3.1241e-03, 0.0522, 0.0119, -3.2323e-04, 0.0535, 0.0008, 1.6143e-02, 1.0000e+05, 76.16779, tmax
10.11, 0.16, 0.1582, 0.1582, -8.8183e-05, 0.1614, 0.1614, 3.2348e-03, 0.0782, 0.0782, 6.3364e-02, 8.5381e+02, 0.69839, a>0.4R_H
6.28, 0.21, 0.4037, 0.0047, 1.3661e-03, 0.3533, 0.0039, 1.3955e-02, 0.2707, 0.0036, -1.0121e-03, 1.0000e+05, 87.56660, tmax
8.88, 0.22, 0.2376, 0.0147, 4.2841e-03, 0.2893, 0.1922, 1.7964e-02, 0.2451, 0.1070, 5.0966e-02, 1.0000e+05, 82.73460, tmax
5.43, 0.29, 0.3794, 0.0653, 6.5659e-02, 0.3653, 0.0866, -3.7355e-02, 0.4495, 0.1845, 2.8091e-01, 2.8946e+03, 2.50945, collision
9.49, 0.11, 0.1230, 0.0437, 3.3833e-03, 0.1438, 0.0867, -7.3613e-04, 0.1826, 0.0204, 1.6473e-02, 1.0000e+05, 73.31206, tmax
4.66, 0.27, 0.0000, 1.0000, -1.0367e-01, 0.0000, 1.0000, 9.7596e-02, 0.0000, 1.0000, 8.6636e-01, 4.6772e+02, 0.40863, collision
10.57, 0.25, 0.0000, 1.0000, -1.1303e-01, 0.0000, 1.0000, -1.5856e-02, 0.0000, 1.0000, -1.3575e+00, 9.8254e+01, 0.08575, collision
5.69, 0.03, 0.0353, 0.0004, 2.6865e-03, 0.0428, 0.0001, 1.1732e-02, 0.0623, 0.0083, 5.8674e-03, 1.0000e+05, 75.62930, tmax
4.95, 0.03, 0.0397, 0.0007, 3.1690e-03, 0.0489, 0.0002, 1.1601e-02, 0.0611, 0.0101, 1.0209e-02, 1.0000e+05, 71.79900, tmax
7.82, 0.01, 0.0168, 0.0003, 2.8314e-03, 0.0211, 0.0002, 9.2994e-03, 0.0422, 0.0004, 2.3165e-02, 1.0000e+05, 78.09029, tmax
4.51, 0.19, 0.2886, 0.1146, -2.1674e-02, 0.2762, 0.0671, 4.9506e-01, 0.4068, 0.0827, -8.9962e+00, 1.5090e+03, 1.21643, collision
5.49, 0.10, 0.1255, 0.0059, 2.7575e-03, 0.1348, 0.0011, 1.2538e-02, 0.1690, 0.0505, 6.8644e-03, 1.0000e+05, 73.21364, tmax
7.65, 0.14, 0.3061, 0.0007, 5.3513e-03, 0.3253, 0.0922, 1.0002e-02, 0.1543, 0.0028, -1.9793e-03, 1.0000e+05, 96.79427, tmax
5.31, 0.10, 0.3465, 0.0031, 5.0226e-01, 0.3559, 0.0019, -2.5119e-01, 0.1902, 0.0017, 1.4616e-01, 6.0704e+04, 56.96394, collision
7.38, 0.10, 0.1345, 0.0295, 3.2180e-03, 0.1687, 0.0863, 4.8042e-03, 0.1198, 0.0003, 2.1372e-02, 1.0000e+05, 88.32784, tmax
8.43, 0.13, 0.1411, 0.0011, 3.5167e-03, 0.1850, 0.1157, -1.5241e-03, 0.1533, 0.0601, 1.8343e-03, 1.0000e+05, 74.26889, tmax
8.10, 0.25, 0.4121, 0.0006, -5.4547e-04, 0.3977, 0.1452, 9.2219e-03, 0.3166, 0.1094, 3.5745e-02, 1.0000e+05, 86.98544, tmax
10.10, 0.25, 0.2467, 0.2467, -1.5567e-04, 0.2410, 0.2410, 4.2405e-03, 0.3729, 0.3729, 9.6554e-02, 8.5381e+02, 0.78227, a>0.4R_H
7.60, 0.26, 0.4956, 0.0520, -1.4617e-01, 0.6903, 0.0395, 8.7180e-01, 0.3451, 0.1962, -5.8625e-02, 1.7998e+04, 27.03114, d<R_roche
5.18, 0.21, 0.0000, 1.0000, 1.6068e+00, 0.0000, 1.0000, -4.8833e-01, 0.0000, 1.0000, 5.4877e-02, 8.3485e+02, 0.95247, collision
6.04, 0.26, 0.0000, 1.0000, 1.0356e+00, 0.0000, 1.0000, -4.6519e-01, 0.0000, 1.0000, 2.7682e-02, 4.7521e+02, 0.83070, collision
4.40, 0.05, 0.0989, 0.0006, 2.5389e-03, 0.1017, 0.0016, 9.7223e-03, 0.0894, 0.0307, 2.0524e-02, 1.0000e+05, 77.62716, tmax
6.80, 0.13, 0.1457, 0.0046, 3.2512e-03, 0.1835, 0.0021, 2.4183e-03, 0.2059, 0.0558, -5.0859e-03, 1.0000e+05, 73.31698, tmax
6.97, 0.03, 0.0314, 0.0036, 3.0648e-03, 0.0460, 0.0099, 1.4643e-03, 0.0563, 0.0035, 9.3317e-03, 1.0000e+05, 71.30256, tmax
4.56, 0.28, 0.0000, 1.0000, 8.5428e-01, 0.0000, 1.0000, -3.8676e-01, 0.0000, 1.0000, 8.9738e-02, 4.3619e+02, 0.64643, collision
6.64, 0.09, 0.0880, 0.0027, 3.2928e-03, 0.1150, 0.0022, -6.9649e-04, 0.1476, 0.0604, 1.4160e-02, 1.0000e+05, 74.50915, tmax
5.49, 0.20, 0.3271, 0.0010, 1.5028e+00, 0.3506, 0.0793, -4.9588e-01, 0.2985, 0.0479, 9.5280e-02, 6.5534e+03, 5.39958, collision
8.94, 0.23, 0.2476, 0.0221, 3.4872e-03, 0.3035, 0.2038, 1.3435e-02, 0.2542, 0.1099, -1.1037e-02, 1.0000e+05, 99.87185, tmax
5.21, 0.03, 0.0569, 0.0003, 4.3931e-03, 0.0643, 0.0002, 1.6550e-02, 0.0594, 0.0010, 2.1527e-02, 1.0000e+05, 75.54761, tmax
8.86, 0.20, 0.2148, 0.0157, 3.8885e-03, 0.2656, 0.1777, 1.8637e-02, 0.2246, 0.0904, 6.8314e-03, 1.0000e+05, 80.39698, tmax
5.34, 0.19, 0.4670, 0.0421, 1.5270e+00, 0.3958, 0.0248, -5.0159e-01, 0.3830, 0.0054, 3.1868e-01, 1.3604e+04, 16.16447, collision
5.68, 0.16, 0.1844, 0.0177, 1.3114e-03, 0.1866, 0.0360, -1.7357e-04, 0.2601, 0.1306, 1.1090e-02, 1.0000e+05, 92.09751, tmax
10.05, 0.03, 0.0295, 0.0295, 3.3279e-05, 0.0314, 0.0314, 1.5484e-02, 0.2682, 0.2682, 2.0171e-02, 8.5381e+02, 1.19981, a>0.4R_H
8.01, 0.23, 0.4081, 0.0090, 5.5178e-03, 0.3450, 0.1562, 1.4320e-02, 0.2598, 0.0862, 2.4342e-02, 1.0000e+05, 83.48094, tmax
7.92, 0.00, 0.0173, 0.0002, 3.3610e-03, 0.0191, 0.0001, 1.4358e-02, 0.0418, 0.0003, 9.6914e-04, 1.0000e+05, 71.96937, tmax
4.98, 0.18, 0.2798, 0.0101, 2.0122e-01, 0.3767, 0.0321, -1.4533e-01, 0.3250, 0.1218, 9.8745e-02, 1.7823e+04, 13.97522, collision
3.73, 0.00, 0.0000, 1.0000, -4.3766e-02, 0.0000, 1.0000, -5.7411e-02, 0.0000, 1.0000, 1.0405e+00, 1.6943e+02, 0.14227, collision
6.76, 0.11, 0.1229, 0.0011, 4.0358e-03, 0.1637, 0.0042, 1.3421e-02, 0.1769, 0.0407, -1.0989e-02, 1.0000e+05, 84.70978, tmax
7.49, 0.29, 0.5428, 0.0351, -1.5067e-01, 0.5681, 0.0059, 5.2692e-01, 0.6287, 0.0752, 3.1183e-01, 1.8169e+04, 15.50441, d<R_roche
10.20, 0.10, 0.0987, 0.0987, -2.5435e-05, 0.0995, 0.0995, -1.0550e-03, 0.2010, 0.2010, 1.4928e-02, 8.5381e+02, 0.63133, a>0.4R_H
7.70, 0.01, 0.0142, 0.0002, 2.9779e-03, 0.0222, 0.0001, 1.1860e-02, 0.0404, 0.0005, -6.6641e-03, 1.0000e+05, 88.99717, tmax
6.04, 0.25, 0.6169, 0.0277, 1.8236e+00, 0.6897, 0.0321, 3.4606e+00, 0.5856, 0.0122, -8.0903e-01, 7.1379e+03, 8.21843, d<R_roche
9.45, 0.13, 0.1491, 0.0501, 3.8328e-03, 0.1666, 0.1013, 1.0267e-02, 0.1943, 0.0220, -1.1748e-02, 1.0000e+05, 74.56280, tmax
7.80, 0.08, 0.1118, 0.0010, 2.9705e-03, 0.1225, 0.0619, 1.0955e-02, 0.0962, 0.0254, 2.4965e-02, 1.0000e+05, 89.41471, tmax
6.67, 0.19, 0.1791, 0.0266, 4.0556e-03, 0.2502, 0.0157, -6.3011e-03, 0.2915, 0.1372, 2.2280e-02, 1.0000e+05, 75.76841, tmax
4.85, 0.06, 0.0717, 0.0007, 1.4412e-03, 0.0843, 0.0007, 1.1058e-02, 0.1058, 0.0370, -8.6625e-03, 1.0000e+05, 72.05350, tmax
8.95, 0.27, 0.2898, 0.0162, 5.2443e-03, 0.3632, 0.2432, 1.4496e-02, 0.3048, 0.1356, -4.0060e-03, 1.0000e+05, 81.75473, tmax
4.16, 0.26, 0.0000, 1.0000, 3.1098e-01, 0.0000, 1.0000, -2.1633e-01, 0.0000, 1.0000, 3.5096e-01, 7.2027e+01, 0.06571, collision
6.57, 0.15, 0.1421, 0.0279, 4.6180e-03, 0.1927, 0.0005, -5.5285e-03, 0.2340, 0.1068, 5.0263e-03, 1.0000e+05, 75.00113, tmax
7.47, 0.01, 0.0131, 0.0001, 3.2133e-03, 0.0232, 0.0001, -2.1967e-03, 0.0381, 0.0002, 5.0005e-03, 1.0000e+05, 70.84361, tmax
8.01, 0.18, 0.2152, 0.0043, 3.5232e-03, 0.2670, 0.1424, 6.9603e-03, 0.2020, 0.0939, 7.7999e-03, 1.0000e+05, 77.83435, tmax
4.25, 0.09, 0.1907, 0.0022, 9.5775e-03, 0.1903, 0.0009, -4.1344e-03, 0.1430, 0.0011, 3.2925e-02, 1.0000e+05, 74.23640, tmax
5.06, 0.16, 0.3113, 0.0113, -6.7432e-02, 0.4198, 0.0359, 2.0080e-02, 0.3539, 0.0138, 1.0134e+00, 5.3775e+04, 46.37410, collision
5.27, 0.28, 0.4284, 0.2884, 7.1231e-02, 0.3560, 0.2183, 2.6723e-02, 0.1971, 0.1074, 5.1606e-02, 1.0333e+03, 0.91858, collision
6.43, 0.26, 0.3695, 0.0038, 8.1791e-03, 0.3109, 0.0086, 2.0468e-02, 0.3644, 0.0465, -5.4513e-02, 1.0000e+05, 81.46682, tmax
4.33, 0.13, 0.2054, 0.0214, 1.9525e-01, 0.1635, 0.0497, -1.1558e-01, 0.1867, 0.0815, 8.4314e-02, 1.3372e+03, 1.08383, collision
3.84, 0.16, 0.0000, 1.0000, -1.5678e-02, 0.0000, 1.0000, 1.6697e+00, 0.0000, 1.0000, -4.1345e-01, 3.5701e+02, 0.63468, collision
4.18, 0.26, 0.0000, 1.0000, -3.2663e-02, 0.0000, 1.0000, -1.0934e-01, 0.0000, 1.0000, 2.4349e+00, 2.1960e+02, 0.21722, collision
4.31, 0.13, 0.2414, 0.0143, 5.3108e-01, 0.2451, 0.0557, -4.4232e-01, 0.1930, 0.0139, 1.5586e+00, 2.2621e+03, 1.80419, collision
8.32, 0.17, 0.1810, 0.0147, 3.6286e-03, 0.2411, 0.1609, 1.9559e-02, 0.1903, 0.0806, -1.4604e-02, 1.0000e+05, 81.23826, tmax
7.76, 0.05, 0.0703, 0.0031, 2.9445e-03, 0.0797, 0.0350, 9.0151e-03, 0.0733, 0.0057, 4.8116e-03, 1.0000e+05, 73.05778, tmax
9.16, 0.26, 0.2681, 0.0109, 4.2382e-03, 0.3351, 0.2283, 1.2985e-02, 0.2875, 0.1189, 1.2808e-03, 1.0000e+05, 103.00465, tmax
8.03, 0.20, 0.3820, 0.0033, 6.4065e-03, 0.3169, 0.1289, -5.0131e-03, 0.2188, 0.0302, 8.5566e-03, 1.0000e+05, 81.46646, tmax
5.31, 0.09, 0.2341, 0.0023, -9.1033e-02, 0.3364, 0.0007, -1.2261e-02, 0.1568, 0.0025, -1.5561e+00, 8.1874e+04, 61.01275, collision
6.26, 0.14, 0.2955, 0.0055, 6.2217e-04, 0.2571, 0.0008, 5.3359e-04, 0.1873, 0.0008, 2.8970e-02, 1.0000e+05, 90.75864, tmax
4.85, 0.03, 0.0477, 0.0002, 3.9986e-03, 0.0541, 0.0006, 1.2572e-02, 0.0582, 0.0094, 1.4138e-03, 1.0000e+05, 76.65667, tmax
3.94, 0.19, 0.0000, 1.0000, -1.0286e-01, 0.0000, 1.0000, 3.1232e-01, 0.0000, 1.0000, 3.2818e-01, 1.3537e+02, 0.12115, collision
10.43, 0.01, 0.0114, 0.0114, 5.7159e-04, 0.0295, 0.0295, 2.0596e-03, 0.7726, 0.7726, 9.0758e-02, 8.5381e+02, 0.74119, a>0.4R_H
7.68, 0.30, 0.5920, 0.0364, -1.4930e-04, 0.4407, 0.0046, 3.3399e-03, 0.4301, 0.1103, -2.1354e-03, 4.1359e+04, 36.57216, d<R_roche
6.39, 0.09, 0.0968, 0.0019, 3.4812e-03, 0.1233, 0.0028, 4.2518e-03, 0.1401, 0.0550, -6.6695e-03, 1.0000e+05, 74.30063, tmax
4.42, 0.09, 0.5128, 0.0026, 2.9183e+00, 0.4359, 0.0034, -5.0197e-01, 0.2890, 0.0153, -1.0019e-01, 2.8801e+04, 21.92615, collision
6.84, 0.22, 0.5055, 0.0040, -2.5421e-02, 0.4407, 0.0078, 7.5959e-02, 0.3506, 0.1200, 9.0983e-03, 6.8647e+04, 53.72824, d<R_roche
7.13, 0.04, 0.0454, 0.0110, 2.8370e-03, 0.0638, 0.0259, 4.7901e-03, 0.0607, 0.0010, 1.1575e-02, 1.0000e+05, 78.11276, tmax
5.85, 0.16, 0.2652, 0.0035, -1.1608e-02, 0.2335, 0.0017, 4.2696e-02, 0.2549, 0.1049, 1.5995e-02, 1.0000e+05, 86.17833, tmax
6.18, 0.12, 0.3047, 0.0019, 8.1355e-05, 0.2346, 0.0031, -4.8790e-03, 0.1814, 0.0016, 2.7907e-02, 1.0000e+05, 86.23453, tmax
5.60, 0.19, 0.3720, 0.0394, 2.9027e-01, 0.3867, 0.0117, -2.1992e-01, 0.4020, 0.0042, 2.9280e-01, 1.3591e+04, 11.29273, collision
5.84, 0.20, 0.3204, 0.0092, -7.2116e-02, 0.4143, 0.0074, 6.2594e-02, 0.5181, 0.0697, 1.0792e+00, 1.3960e+04, 12.43902, collision
7.47, 0.12, 0.1589, 0.0284, 3.6977e-03, 0.2066, 0.1013, -1.9923e-03, 0.1369, 0.0009, 7.2306e-03, 1.0000e+05, 80.78010, tmax
9.40, 0.09, 0.1037, 0.0364, 3.2308e-03, 0.1183, 0.0683, -1.6793e-03, 0.1664, 0.0098, 6.4880e-04, 1.0000e+05, 72.52964, tmax
3.50, 0.09, 0.0000, 1.0000, -5.1037e-02, 0.0000, 1.0000, 6.4023e-01, 0.0000, 1.0000, 1.3568e-02, 8.0555e+00, 0.00655, collision
3.59, 0.14, 0.0000, 1.0000, -8.1550e-02, 0.0000, 1.0000, 8.0891e-01, 0.0000, 1.0000, -2.0629e-01, 3.9144e+01, 0.03568, collision
5.11, 0.10, 0.1061, 0.0011, 5.3473e-03, 0.1145, 0.0263, 1.1710e-02, 0.1643, 0.0800, -1.0857e-02, 1.0000e+05, 75.99729, tmax
10.00, 0.25, 0.2463, 0.2463, -1.4192e-05, 0.2392, 0.2392, -4.4113e-04, 0.1191, 0.1191, 7.2598e-02, 8.5381e+02, 0.74073, a>0.4R_H
10.77, 0.15, 0.1455, 0.1455, 3.7628e-03, 0.1243, 0.1243, -1.8091e-02, 67841.2459, 1.0000, -1.0018e+00, 8.5381e+02, 0.67277, a<0
6.06, 0.05, 0.0621, 0.0010, 1.7413e-03, 0.0653, 0.0005, 9.9348e-03, 0.0982, 0.0273, 1.2061e-02, 1.0000e+05, 86.88437, tmax
4.94, 0.23, 0.3524, 0.0702, -6.7777e-02, 0.3458, 0.0807, 2.9406e-01, 0.5082, 0.1955, 4.4557e-01, 2.8881e+03, 2.42216, collision
9.85, 0.02, 0.0195, 0.0193, 1.0565e-04, 0.0257, 0.0099, 1.6167e-02, 0.2252, 0.0608, 9.1992e-02, 1.0587e+03, 0.76660, a>0.4R_H
8.42, 0.12, 0.1306, 0.0013, 3.4025e-03, 0.1706, 0.1029, -2.1958e-03, 0.1413, 0.0506, 1.8219e-02, 1.0000e+05, 80.12961, tmax
6.17, 0.13, 0.4339, 0.0043, -1.4334e-02, 0.3581, 0.0043, 3.6687e-02, 0.3415, 0.0009, 1.5610e-02, 1.0000e+05, 80.36791, tmax
9.31, 0.09, 0.1036, 0.0349, 3.3642e-03, 0.1196, 0.0694, 1.4631e-02, 0.1525, 0.0095, -1.4152e-02, 1.0000e+05, 80.18591, tmax
9.16, 0.23, 0.2516, 0.0306, 3.9579e-03, 0.3127, 0.2026, 1.1274e-02, 0.2891, 0.0953, 8.8493e-03, 1.0000e+05, 80.43918, tmax
9.94, 0.29, 0.2856, 0.2856, -1.9166e-04, 0.2861, 0.2861, 2.3401e-03, 0.1129, 0.1129, 7.7012e-02, 8.5381e+02, 1.58655, a>0.4R_H
7.59, 0.04, 0.0460, 0.0125, 3.3776e-03, 0.0698, 0.0282, 1.3433e-02, 0.0564, 0.0007, 2.2918e-02, 1.0000e+05, 76.41432, tmax
4.27, 0.01, 0.1009, 0.0007, 6.5463e-03, 0.0870, 0.0010, 2.2882e-03, 0.0616, 0.0001, 9.8261e-03, 1.0000e+05, 72.58505, tmax
5.37, 0.13, 0.1476, 0.0005, 3.4405e-03, 0.1673, 0.0181, -9.2935e-04, 0.2077, 0.0878, -2.8357e-04, 1.0000e+05, 100.35724, tmax
4.91, 0.16, 0.4210, 0.0481, 2.1817e-01, 0.3238, 0.0157, -1.5777e-01, 0.2317, 0.0816, 9.9106e-02, 2.1330e+03, 1.69834, collision
10.24, 0.30, 0.2959, 0.2959, 1.2346e-04, 0.3021, 0.3021, -1.6523e-02, 54878.5455, 1.0000, -1.0022e+00, 8.5381e+02, 0.74253, a<0
6.76, 0.25, 0.4584, 0.0086, -9.8890e-02, 0.5612, 0.0449, 6.3540e-01, 0.4598, 0.0200, 1.3411e-01, 2.7579e+04, 24.02429, collision
4.46, 0.27, 0.0000, 1.0000, -1.8560e-01, 0.0000, 1.0000, 9.9250e-01, 0.0000, 1.0000, 6.9976e-02, 3.3225e+02, 0.29213, collision
6.41, 0.08, 0.0824, 0.0002, 3.2567e-03, 0.1036, 0.0019, 2.2162e-03, 0.1294, 0.0478, 5.5243e-03, 1.0000e+05, 82.99719, tmax
4.29, 0.22, 0.0000, 1.0000, 2.0004e-02, 0.0000, 1.0000, -1.2757e-01, 0.0000, 1.0000, 1.5336e+00, 2.0169e+02, 0.32167, collision
8.49, 0.00, 0.0067, 0.0000, 2.9509e-03, 0.0194, 0.0002, 1.1131e-02, 0.0615, 0.0004, -6.8989e-03, 1.0000e+05, 83.79008, tmax
8.31, 0.00, 0.0047, 0.0000, 3.0777e-03, 0.0151, 0.0001, 6.2799e-04, 0.0541, 0.0003, 2.0439e-02, 1.0000e+05, 78.23959, tmax
4.28, 0.19, 0.0000, 1.0000, -2.7509e-01, 0.0000, 1.0000, 9.3925e+00, 0.0000, 1.0000, 1.5597e-01, 2.8229e+02, 0.47386, collision
9.19, 0.22, 0.2477, 0.0452, 4.2415e-03, 0.2932, 0.1846, 8.3262e-03, 0.2716, 0.0878, 5.3602e-02, 1.0000e+05, 92.05047, tmax
10.71, 0.17, 0.2574, 0.2135, 2.8847e-01, 0.6136, 0.4025, -1.1798e-01, 0.6022, 0.3921, -6.8823e-01, 1.7316e+03, 1.25799, collision
10.98, 0.04, 0.0395, 0.0395, 8.7698e-06, 0.0360, 0.0360, -2.7661e-03, 137860.2914, 1.0000, -1.0010e+00, 8.5381e+02, 0.63706, a<0
5.94, 0.21, 0.5589, 0.0821, -2.5069e-01, 0.6962, 0.0178, 5.0836e+00, 0.4796, 0.1757, 3.9758e-02, 3.8806e+03, 3.69020, collision
3.80, 0.19, 0.0000, 1.0000, -1.0441e-01, 0.0000, 1.0000, 2.3707e-01, 0.0000, 1.0000, 5.2229e-01, 2.0055e+02, 0.18888, collision
10.79, 0.17, 0.1689, 0.1689, -5.6296e-05, 0.1643, 0.1643, 1.5816e-03, 157218.8414, 1.0000, -1.0009e+00, 8.5381e+02, 0.71264, a<0
9.27, 0.28, 0.2987, 0.0170, 4.4263e-03, 0.3819, 0.2483, 8.6830e-03, 0.3183, 0.1036, 2.2085e-02, 1.0000e+05, 81.56511, tmax
7.06, 0.16, 0.1579, 0.0398, 3.2931e-03, 0.2079, 0.1028, 1.1670e-02, 0.2096, 0.1086, -4.4479e-04, 1.0000e+05, 90.09902, tmax
9.84, 0.23, 0.2265, 0.2209, -3.7219e-05, 0.2276, 0.2053, 4.3472e-03, 0.2841, 0.0924, 8.9259e-02, 1.2978e+03, 1.11162, a>0.4R_H
8.15, 0.11, 0.1162, 0.0123, 3.0707e-03, 0.1599, 0.0907, 4.2989e-03, 0.1338, 0.0519, 4.0441e-03, 1.0000e+05, 91.19722, tmax
8.69, 0.17, 0.1959, 0.0077, 5.7611e-03, 0.2246, 0.1250, 1.2436e-02, 0.2001, 0.0785, 2.6064e-02, 1.0000e+05, 81.25528, tmax
