# dH, e0, eM1_max, eM1_min, dA1_over_A0, eM2_max, eM2_min, dA2_over_A0, eM3_max, eM3_min, dA3_over_A0, eM4_max, eM4_min, dA4_over_A0, t_end(PM), wall_time, fate
4.54, 0.17, 0.4114, 0.0102, -4.9152e-02, 0.3904, 0.1281, -2.3177e+01, 0.2712, 0.0592, -3.9592e-01, 0.3352, 0.0060, -5.2758e-01, 1.3449e+03, 1.34060, collision
4.55, 0.17, 0.4129, 0.0204, 2.6201e+00, 0.3776, 0.0027, -5.3616e-01, 0.3245, 0.0525, 4.6384e-01, 0.5149, 0.0682, -1.8364e-01, 1.5502e+03, 1.56502, collision
6.65, 0.16, 0.4240, 0.0013, 1.7436e+00, 0.4784, 0.0020, -5.1500e-01, 0.2592, 0.0026, 2.9600e-02, 0.1947, 0.0203, -3.0267e-02, 2.6031e+05, 237.89773, collision
6.60, 0.16, 0.5634, 0.0039, -3.1325e-02, 0.5624, 0.0003, -4.9221e-02, 0.7501, 0.0003, 1.0778e+00, 0.2727, 0.0182, 3.0418e-01, 2.6963e+05, 251.89225, a>0.4R_H
4.57, 0.17, 0.1637, 0.0475, 1.3011e-01, 0.3459, 0.0181, -6.8985e-02, 0.1320, 0.0316, -7.9582e-03, 0.4309, 0.2774, 1.7497e-01, 1.4084e+03, 1.31465, collision
4.51, 0.17, 0.2994, 0.0553, -2.6066e-01, 0.6544, 0.0143, 8.5368e-01, 0.5968, 0.0744, 8.1339e-02, 0.4838, 0.1038, 3.3221e+00, 2.8529e+03, 3.31787, collision
4.58, 0.17, 0.1844, 0.0367, -1.7717e-01, 0.4491, 0.0345, 6.3612e-01, 0.3634, 0.0408, 2.8047e-01, 0.2609, 0.1635, 7.8641e-02, 1.5711e+03, 1.48885, collision
4.28, 0.17, 0.2709, 0.0149, 2.5971e+00, 0.2390, 0.0306, -4.3763e-01, 0.2118, 0.0051, -2.1990e-02, 0.1946, 0.0010, 1.2182e-02, 6.7069e+03, 6.30307, collision
4.60, 0.17, 0.2812, 0.0556, 2.0775e-01, 0.5718, 0.0199, -9.2881e-02, 0.2681, 0.0091, 1.9473e-01, 0.3919, 0.2061, 1.1529e-02, 1.5175e+03, 1.45722, collision
4.59, 0.17, 0.2394, 0.0129, 2.6343e+00, 0.2414, 0.0084, -4.8339e-01, 0.2777, 0.0855, -9.2030e-02, 0.2328, 0.1468, 1.9782e-02, 1.5968e+03, 1.51657, collision
4.62, 0.17, 0.2034, 0.0272, -5.8088e-03, 0.1634, 0.0122, -3.6260e-04, 0.2103, 0.0119, 1.6043e+00, 0.3503, 0.1830, -3.6730e-01, 1.8407e+03, 1.70991, collision
4.63, 0.17, 0.1299, 0.0257, -1.8440e-01, 0.3477, 0.0067, 1.0780e+00, 0.4463, 0.0226, 3.4757e-02, 0.4161, 0.2590, 1.8416e-01, 1.8002e+03, 1.65060, collision
4.64, 0.17, 0.1521, 0.0095, 1.3656e+00, 0.1677, 0.0139, -3.4453e-01, 0.3335, 0.0308, 2.5574e-01, 0.3596, 0.0796, 2.6732e-02, 1.8738e+03, 1.74070, collision
4.61, 0.17, 0.1925, 0.0233, -1.5009e-02, 0.1813, 0.0358, -2.8523e-02, 0.2884, 0.0225, 7.4397e+00, 0.2882, 0.1417, -2.8903e-01, 2.2955e+03, 2.22909, collision
4.68, 0.17, 0.1362, 0.0367, 3.8475e-01, 0.2208, 0.0061, -2.3743e-01, 0.2137, 0.0335, -2.4784e-03, 0.4926, 0.2366, 1.2859e-01, 1.7013e+03, 1.56268, collision
4.65, 0.17, 0.2995, 0.0159, -2.1643e-01, 0.2898, 0.0465, 3.4848e+00, 0.4554, 0.0306, 2.4814e-01, 0.4307, 0.0871, -4.5500e-02, 2.3815e+03, 2.26716, collision
4.67, 0.17, 0.4406, 0.0205, -9.0193e-02, 0.5166, 0.0086, 9.2058e-02, 0.5158, 0.0492, 1.7632e+00, 0.4670, 0.2212, -2.5609e-01, 2.1911e+03, 2.22702, collision
4.69, 0.17, 0.3726, 0.0225, 1.0414e+00, 0.4005, 0.0464, -4.2469e-01, 0.2597, 0.0263, -2.4070e-02, 0.3856, 0.2232, 1.0101e-01, 2.2786e+03, 2.20661, collision
4.70, 0.17, 0.5285, 0.0372, -1.9974e-01, 0.6634, 0.0171, 5.5411e-01, 0.2329, 0.0388, 4.2548e-01, 0.3287, 0.0321, 1.5169e+00, 2.5907e+03, 2.53834, collision
4.76, 0.17, 0.1279, 0.0117, -3.5090e-02, 0.1707, 0.0373, 7.6331e-01, 0.2736, 0.0196, -3.0520e-01, 0.4033, 0.1846, 1.6903e-01, 1.3500e+03, 1.28041, collision
4.66, 0.17, 0.2386, 0.0221, 3.4707e-01, 0.1596, 0.0093, -2.8406e-01, 0.2885, 0.0344, 3.3369e-01, 0.2722, 0.0887, -6.4623e-03, 4.0115e+03, 3.77598, collision
4.73, 0.17, 0.2398, 0.0070, -1.7609e-02, 0.3313, 0.0126, -8.0410e-02, 0.4415, 0.0542, 9.4038e-01, 0.2965, 0.0699, 1.1013e-01, 2.9717e+03, 2.79665, collision
4.72, 0.17, 0.3071, 0.0359, 1.0010e-02, 0.2203, 0.0214, 1.0841e+00, 0.2583, 0.0080, -3.9311e-01, 0.3243, 0.1884, 7.0029e-02, 3.3829e+03, 3.26404, collision
4.74, 0.17, 0.3119, 0.0404, -3.2153e-02, 0.2298, 0.0254, -2.2962e-01, 0.2198, 0.0617, 4.1641e+00, 0.5024, 0.2186, 5.5106e-01, 2.5562e+03, 2.59945, collision
4.71, 0.17, 0.1847, 0.0295, -5.4849e-03, 0.2147, 0.0259, 1.9832e-02, 0.2171, 0.0380, 6.6282e+00, 0.2873, 0.1379, -5.1514e-01, 3.9717e+03, 3.71545, collision
4.75, 0.17, 0.4089, 0.0142, 4.5117e-01, 0.3444, 0.0290, -2.6414e-01, 0.2670, 0.0098, 7.8651e-02, 0.3839, 0.2053, 1.0393e-01, 2.7258e+03, 2.57502, collision
4.77, 0.17, 0.4161, 0.0136, -1.9634e-01, 0.5227, 0.0173, 7.3587e-01, 0.3260, 0.0275, 2.3109e-01, 0.4665, 0.2075, 2.1946e-01, 2.8804e+03, 2.77415, collision
4.84, 0.17, 0.3331, 0.1748, -5.2479e-02, 0.2920, 0.0361, -1.0130e-01, 0.2348, 0.0414, 2.1886e+00, 0.2979, 0.1944, 6.0505e-02, 1.3418e+03, 1.36270, collision
4.81, 0.17, 0.1972, 0.0047, -8.4356e-02, 0.2415, 0.0176, -1.0705e-01, 0.2115, 0.0093, -1.6070e+01, 0.3663, 0.1782, 1.4951e-01, 2.6880e+03, 2.49091, collision
4.79, 0.17, 0.2780, 0.0343, 9.5545e-01, 0.2831, 0.0074, -4.4457e-01, 0.4772, 0.0183, 7.7407e-01, 0.3325, 0.1343, -1.5270e-01, 3.1502e+03, 3.04016, collision
4.80, 0.17, 0.6506, 0.0248, 3.6816e+00, 0.5228, 0.0321, 9.7151e-02, 0.4573, 0.0120, -7.3442e-01, 0.5486, 0.1861, 6.9625e-01, 3.5519e+03, 3.50163, d<R_roche
4.82, 0.17, 0.3297, 0.0636, 2.0008e-01, 0.2764, 0.0038, -1.3120e-01, 0.2379, 0.0121, -1.8451e-02, 0.3015, 0.1557, 6.5100e-02, 3.2268e+03, 3.07284, collision
4.83, 0.17, 0.3000, 0.0166, 5.4408e-01, 0.2562, 0.0166, -2.5318e-01, 0.2419, 0.0225, -2.4945e-03, 0.2759, 0.0486, -4.1443e-03, 3.9181e+03, 3.78326, collision
4.78, 0.17, 0.3447, 0.0021, -2.2332e-01, 0.3531, 0.0198, 6.6457e-01, 0.7359, 0.0475, 9.3745e-01, 0.5304, 0.0326, 6.0139e-02, 4.5016e+03, 4.75710, collision
4.85, 0.17, 0.2163, 0.0377, 9.8209e-01, 0.3260, 0.0353, -2.9066e-01, 0.4137, 0.0105, 2.8458e-02, 0.3254, 0.0884, 4.6427e-02, 3.8725e+03, 3.67671, collision
6.66, 0.16, 0.4389, 0.0015, 1.9646e+00, 0.4331, 0.0037, -5.2576e-01, 0.3004, 0.0121, 1.3700e-01, 0.2372, 0.0021, 1.6522e-02, 2.7202e+05, 246.31256, collision
4.86, 0.17, 0.2341, 0.0228, -2.8875e-01, 0.2894, 0.0040, 8.7503e-01, 0.3739, 0.0270, -1.2612e+01, 0.3961, 0.1722, 6.9004e-02, 3.7557e+03, 3.58314, collision
4.90, 0.17, 0.1276, 0.0562, -8.1543e-04, 0.1233, 0.0082, -1.0863e-01, 0.2267, 0.0355, 8.9071e-01, 0.3104, 0.1492, 1.8969e-01, 1.7277e+03, 1.63741, collision
4.89, 0.17, 0.3000, 0.0376, -1.3388e-01, 0.2274, 0.0168, 6.2631e-01, 0.3962, 0.0121, 7.2532e-02, 0.3472, 0.1012, 6.4896e-02, 2.5600e+03, 2.38868, collision
4.88, 0.17, 0.3187, 0.0358, -5.9745e-02, 0.2539, 0.0269, 1.2659e-01, 0.5587, 0.0193, 2.5357e-01, 0.3649, 0.1828, 2.8444e-01, 2.8698e+03, 2.75637, collision
4.93, 0.17, 0.1140, 0.0161, -1.5318e-03, 0.1177, 0.0224, 3.7571e+00, 0.2292, 0.0609, -5.1603e-01, 0.3369, 0.1628, 1.2636e-01, 1.9853e+03, 1.83137, collision
4.94, 0.17, 0.3900, 0.0180, -1.6334e-01, 0.5848, 0.0475, 1.1232e+01, 0.7118, 0.0622, 2.0915e+00, 0.3887, 0.1553, -7.1386e-01, 2.2136e+03, 2.26208, collision
4.97, 0.17, 0.2347, 0.0532, -3.8355e-02, 0.2317, 0.0212, 2.4824e+00, 0.2142, 0.0338, -4.8548e-01, 0.4716, 0.1506, 2.5034e-01, 2.5284e+03, 2.39910, collision
4.91, 0.17, 0.4564, 0.0110, -8.1317e-02, 0.2753, 0.0250, 8.8396e-01, 0.4224, 0.0198, -2.7570e-01, 0.5082, 0.1525, 3.4047e-01, 4.1336e+03, 4.01298, collision
4.87, 0.17, 0.2173, 0.0040, -4.5435e-02, 0.3199, 0.0093, 3.5616e-02, 0.2985, 0.0130, 7.7637e-01, 0.4371, 0.1615, 5.7251e-02, 5.7448e+03, 5.45848, collision
4.92, 0.17, 0.3306, 0.0194, -1.7227e-01, 0.5976, 0.0097, 8.5679e-01, 0.5064, 0.0562, 6.1659e-02, 0.4235, 0.1428, 2.9716e-01, 3.6287e+03, 3.56624, collision
4.99, 0.17, 0.1639, 0.0107, 3.9342e-01, 0.3030, 0.0321, -2.5023e-01, 0.2540, 0.0113, -5.8076e-02, 0.5358, 0.1648, 3.3592e-01, 3.2238e+03, 2.95368, collision
5.01, 0.17, 0.2717, 0.0330, 7.0097e-01, 0.2609, 0.0345, 7.7287e-01, 0.2567, 0.0077, -6.4942e-01, 0.3923, 0.0130, 1.6652e-01, 2.7080e+03, 2.49427, collision
4.96, 0.17, 0.2417, 0.0186, 5.5570e-01, 0.2655, 0.0044, -3.0974e-01, 0.3092, 0.0100, -1.1953e-01, 0.4189, 0.1107, 2.3226e-01, 4.9694e+03, 4.61926, collision
4.95, 0.17, 0.3280, 0.0538, -1.9118e-02, 0.3228, 0.0445, 1.3264e-01, 0.3155, 0.0191, 2.1243e-01, 0.4252, 0.0410, 1.8747e-01, 5.7103e+03, 5.54829, collision
5.02, 0.17, 0.3951, 0.0273, -4.3139e-02, 0.3800, 0.0317, 4.0174e+00, 0.2266, 0.0066, -5.3351e-01, 0.5767, 0.1494, 5.8476e-01, 4.4976e+03, 4.31707, collision
5.05, 0.17, 0.2624, 0.0149, 7.6010e-01, 0.3590, 0.0010, -4.7334e-01, 0.2029, 0.0136, 9.2743e-01, 0.4223, 0.1471, 1.7411e-01, 5.4005e+03, 4.99042, collision
5.00, 0.17, 0.2942, 0.0392, -2.8405e-02, 0.2892, 0.0240, 1.2867e-01, 0.5461, 0.0289, 2.5984e-01, 0.3496, 0.1483, 8.0076e-02, 7.9109e+03, 7.68304, collision
5.07, 0.17, 0.2273, 0.0166, 5.9760e-03, 0.2165, 0.0206, 7.3421e-02, 0.3337, 0.0278, -1.0192e+01, 0.3885, 0.1530, 2.3940e-01, 4.9444e+03, 4.61533, collision
5.04, 0.17, 0.4891, 0.0331, -2.1631e-01, 0.5653, 0.0086, 3.6919e-01, 0.5824, 0.0509, 3.6410e-01, 0.5527, 0.1088, 5.5758e-01, 6.8988e+03, 6.72139, d<R_roche
5.10, 0.17, 0.1418, 0.0556, -1.9538e-03, 0.1386, 0.0275, 4.9634e-03, 0.2062, 0.0088, -1.4896e-01, 0.4397, 0.1555, 5.7143e+00, 3.4281e+03, 3.13540, collision
5.09, 0.17, 0.3384, 0.0299, 1.6235e+00, 0.4478, 0.0110, -5.2899e-01, 0.3274, 0.0342, 3.3018e-01, 0.3869, 0.1483, 6.2366e-02, 5.3873e+03, 5.21094, collision
4.98, 0.17, 0.3335, 0.0383, -1.2011e-02, 0.2933, 0.0129, 3.1991e-01, 0.2370, 0.0107, -4.5346e-02, 0.3863, 0.0202, 1.8615e-01, 1.1583e+04, 11.30892, collision
5.08, 0.17, 0.1756, 0.0225, 6.6312e-03, 0.1723, 0.0037, 7.8162e+00, 0.3608, 0.0043, -5.5735e-01, 0.4071, 0.0666, 4.1938e-02, 9.2883e+03, 8.49306, collision
5.16, 0.17, 0.1511, 0.0045, -8.5748e-03, 0.2930, 0.0259, 1.2020e+00, 0.6130, 0.0198, 1.1295e+00, 0.4315, 0.0346, -6.8749e-01, 4.0197e+03, 3.73706, collision
5.19, 0.17, 0.0000, 1.0000, -1.2876e-01, 0.0000, 1.0000, 7.1606e-01, 0.0000, 1.0000, 1.0802e-01, 0.0000, 1.0000, 5.6909e-03, 6.6229e+02, 0.67448, collision
5.13, 0.17, 0.3895, 0.0193, -9.7960e-02, 0.3417, 0.0114, 7.2747e-01, 0.3917, 0.0740, 7.0832e-02, 0.2999, 0.0547, 2.9923e-02, 6.3677e+03, 6.16326, collision
5.11, 0.17, 0.3393, 0.0441, -9.8330e-02, 0.3887, 0.0120, 2.3430e+00, 0.4637, 0.0307, -2.0060e-01, 0.5077, 0.1140, 3.0157e-01, 7.8376e+03, 7.53685, collision
5.18, 0.17, 0.5112, 0.0829, -1.1159e-01, 0.3813, 0.0375, -7.4571e-02, 0.3639, 0.0591, 8.6801e+00, 0.4941, 0.1429, 8.6113e-02, 3.0088e+03, 3.11431, collision
5.17, 0.17, 0.2936, 0.0180, -1.3161e-01, 0.4865, 0.0140, 7.6256e-01, 0.2395, 0.0349, 6.8094e-02, 0.2958, 0.1358, 8.3511e-02, 4.9599e+03, 4.80271, collision
5.14, 0.17, 0.3747, 0.0154, -6.2708e-02, 0.2802, 0.0109, 1.1378e-01, 0.2467, 0.0402, 9.1010e-01, 0.2971, 0.1338, -1.1853e-01, 7.4448e+03, 7.16356, collision
5.06, 0.17, 0.3133, 0.0010, -1.1306e-01, 0.4034, 0.0046, 2.6761e+00, 0.2458, 0.0084, -3.8062e-01, 0.5157, 0.1386, 2.1922e-01, 1.4050e+04, 13.04239, collision
5.21, 0.17, 0.2546, 0.0151, -3.8323e-03, 0.2497, 0.0152, 5.9558e+00, 0.5335, 0.1161, -5.3063e-01, 0.1771, 0.1322, 1.1581e-01, 1.7152e+03, 1.71379, collision
5.15, 0.17, 0.3172, 0.0212, 3.1673e-02, 0.3441, 0.0143, 2.9382e-01, 0.5426, 0.0206, -2.4029e-01, 0.3603, 0.0494, 1.6010e-01, 7.5674e+03, 7.27169, collision
5.22, 0.17, 0.4412, 0.1611, 5.6594e-01, 0.2346, 0.0058, -3.2349e-01, 0.2712, 0.0211, -1.9375e-02, 0.1429, 0.0780, 2.6477e-02, 1.9718e+03, 2.07491, collision
5.25, 0.17, 0.5938, 0.0304, -2.2001e-01, 0.5215, 0.0920, 1.3996e+00, 0.3814, 0.0439, -2.1076e-02, 0.1842, 0.1049, -1.4571e-01, 1.6735e+03, 1.70780, d<R_roche
5.27, 0.17, 0.2913, 0.0191, -6.9451e-02, 0.4146, 0.1416, 1.1239e+00, 0.1359, 0.0171, -2.7772e-01, 0.1815, 0.1166, -1.2670e-02, 1.5043e+03, 1.50452, collision
5.23, 0.17, 0.2338, 0.1130, -2.1787e-01, 0.3632, 0.1240, 1.5997e+00, 0.3979, 0.1083, 2.0763e-01, 0.3158, 0.1173, 2.2093e-01, 2.3136e+03, 2.33052, collision
5.26, 0.17, 0.3772, 0.0024, -2.3473e-01, 0.4654, 0.0183, 2.7323e+00, 0.3130, 0.0951, 3.9568e-01, 0.3637, 0.0815, -1.2444e-01, 2.5249e+03, 2.49875, collision
5.29, 0.17, 0.3005, 0.1772, -3.4337e-02, 0.2526, 0.0288, 3.4478e+00, 0.4356, 0.1176, -4.8107e-01, 0.1680, 0.1030, 4.4084e-02, 1.8139e+03, 1.86184, collision
5.24, 0.17, 0.2937, 0.0046, 4.2172e-03, 0.3594, 0.0064, 2.3412e+00, 0.4664, 0.0326, -5.0834e-01, 0.3566, 0.1259, 1.9809e-01, 4.0535e+03, 4.16091, collision
5.20, 0.17, 0.5446, 0.0202, 1.9167e-01, 0.5816, 0.0083, 1.5049e+00, 0.3735, 0.0258, 1.4598e+00, 0.8072, 0.0129, -7.7021e-01, 5.2595e+03, 5.58752, collision
5.03, 0.17, 0.1878, 0.0020, 1.5698e+00, 0.2641, 0.0046, -4.7240e-01, 0.2443, 0.0407, -5.8920e-02, 0.2699, 0.0360, 1.3992e-02, 2.0311e+04, 18.54537, collision
5.30, 0.17, 0.3013, 0.0648, -2.3430e+00, 0.3474, 0.0817, -5.3922e-01, 0.2294, 0.0109, 2.6446e-02, 0.2111, 0.1225, -4.6124e-03, 3.0534e+03, 3.00005, collision
5.28, 0.17, 0.3852, 0.0442, 3.2162e+00, 0.3685, 0.0188, -5.2060e-01, 0.2134, 0.0014, 1.5512e-01, 0.1706, 0.0532, 2.0916e-02, 4.2418e+03, 4.34473, collision
5.34, 0.17, 0.4186, 0.0490, -1.5691e-01, 0.5563, 0.0469, 4.2267e+00, 0.4446, 0.0933, -3.0755e-01, 0.2189, 0.0475, -3.2325e-02, 3.3938e+03, 3.35825, collision
5.31, 0.17, 0.2313, 0.0817, -1.1373e-02, 0.2259, 0.0117, -5.4561e-03, 0.2806, 0.0856, -1.6068e-01, 0.3704, 0.0154, -2.4715e+00, 4.6031e+03, 4.57696, collision
6.69, 0.16, 0.4010, 0.0001, -8.3890e-03, 0.3299, 0.0015, 6.1103e-02, 0.5581, 0.0027, 2.0705e-01, 0.6272, 0.0055, 2.4757e-01, 2.9884e+05, 264.52907, a>0.4R_H
5.32, 0.17, 0.4069, 0.0208, 1.5077e+00, 0.4805, 0.0274, -5.5636e-01, 0.6781, 0.0914, 7.1723e-01, 0.5836, 0.0734, 4.2894e-01, 5.4393e+03, 5.40653, collision
6.92, 0.16, 0.1806, 0.0027, 4.4112e-02, 0.2343, 0.0302, 3.1375e-03, 0.2397, 0.0230, -1.9749e-03, 0.3068, 0.0084, 1.2972e-01, 1.9880e+05, 176.13847, a>0.4R_H
5.12, 0.17, 0.4975, 0.0036, -1.3645e-01, 0.3948, 0.0063, 1.8767e+00, 0.5289, 0.0020, 2.2265e-01, 0.3576, 0.0266, -1.5660e-01, 1.7280e+04, 17.41677, collision
5.33, 0.17, 0.4489, 0.0156, 1.6910e+00, 0.2874, 0.0288, -4.9902e-01, 0.3513, 0.0503, 1.7341e-01, 0.2519, 0.0461, 5.4588e-02, 8.0199e+03, 7.67470, collision
5.39, 0.17, 0.2655, 0.0174, -1.4694e-02, 0.2592, 0.0111, 2.2937e+00, 0.3289, 0.0264, -4.2590e-01, 0.3558, 0.1178, 8.3540e-02, 9.7888e+03, 9.20737, collision
5.36, 0.17, 0.2774, 0.0163, 4.9549e-03, 0.2557, 0.0875, 9.1135e-03, 0.3012, 0.0012, 4.4618e-01, 0.3210, 0.0166, -2.8858e-03, 1.3383e+04, 13.13390, collision
6.64, 0.16, 0.4063, 0.0016, 6.6541e-02, 0.3201, 0.0012, 1.9780e-02, 0.3073, 0.0012, -5.4882e-02, 0.4236, 0.0295, 3.2491e-01, 3.1233e+05, 286.90568, a>0.4R_H
5.37, 0.17, 0.2203, 0.0310, 9.0006e-04, 0.2202, 0.0311, -6.2085e-03, 0.2606, 0.0042, -2.7696e-01, 0.5421, 0.0452, -4.1231e+00, 1.4208e+04, 13.56370, collision
6.63, 0.16, 0.3511, 0.0015, 7.6057e-02, 0.2709, 0.0011, 4.3914e-03, 0.2581, 0.0027, -1.7749e-02, 0.4221, 0.0141, 2.6591e-01, 3.2312e+05, 295.40120, a>0.4R_H
6.47, 0.16, 0.4419, 0.0007, -1.2681e-01, 0.6139, 0.0008, 9.1263e-01, 0.6533, 0.0026, 2.9435e-02, 0.2317, 0.0038, -6.4520e-03, 3.6222e+05, 331.90371, d<R_roche
5.40, 0.17, 0.3470, 0.0134, -2.0726e-01, 0.4153, 0.0394, 1.3909e+00, 0.3461, 0.1202, 2.1674e-01, 0.2282, 0.0297, 1.2487e-02, 1.5599e+04, 14.45465, collision
5.44, 0.17, 0.4813, 0.0089, -4.8659e-02, 0.2693, 0.0021, 9.7004e-02, 0.2883, 0.0123, 8.8304e-01, 0.4026, 0.0553, -4.4063e-01, 1.3524e+04, 12.98935, d<R_roche
5.38, 0.17, 0.6116, 0.0215, -1.1186e-01, 0.6441, 0.0202, 2.8137e-02, 0.6599, 0.0140, 7.2548e-01, 0.3753, 0.0052, 1.1457e-02, 1.9399e+04, 18.91538, d<R_roche
6.85, 0.16, 0.1666, 0.0054, 5.3701e-02, 0.2211, 0.0346, -6.3754e-03, 0.2786, 0.1108, -1.9119e-02, 0.3450, 0.0067, 1.5574e-01, 2.5037e+05, 218.15981, a>0.4R_H
6.75, 0.16, 0.5288, 0.0026, 2.3346e-01, 0.4266, 0.0023, -1.0301e-01, 0.3893, 0.0850, 6.8704e-02, 0.2684, 0.0101, 3.9401e-02, 3.0690e+05, 269.49346, collision
6.79, 0.16, 0.4959, 0.0016, 4.6180e-02, 0.6237, 0.0040, -1.3035e-01, 0.7884, 0.0673, 6.1808e-01, 0.2703, 0.0179, 1.9893e-01, 2.7725e+05, 249.12010, a>0.4R_H
5.35, 0.17, 0.3696, 0.0060, -6.9525e-02, 0.3168, 0.0043, 1.7014e-01, 0.3107, 0.0317, 1.6627e+00, 0.3030, 0.0664, -3.4145e-01, 2.7703e+04, 25.37564, collision
6.67, 0.16, 0.4085, 0.0019, 4.0792e-02, 0.3616, 0.0016, -2.3364e-02, 0.4245, 0.0056, 3.2678e-01, 0.3082, 0.0171, -1.1806e+01, 3.1542e+05, 291.23951, collision
5.47, 0.17, 0.3354, 0.0034, 1.6966e-02, 0.2852, 0.0118, -5.5597e-02, 0.2881, 0.0229, 2.3208e+00, 0.2736, 0.0497, -3.6815e-01, 1.6939e+04, 16.11081, collision
6.98, 0.15, 0.3328, 0.0012, 1.3433e-01, 0.2781, 0.0016, 2.0043e-02, 0.2507, 0.0037, -1.7835e-03, 0.2592, 0.0006, 9.6027e-02, 8.4053e+05, 694.72563, a>0.4R_H
5.41, 0.17, 0.5236, 0.0053, -1.5802e-01, 0.3766, 0.0040, 2.1132e-01, 0.6396, 0.0157, 5.0466e-01, 0.5342, 0.0152, 1.7566e-02, 2.6229e+04, 24.81553, d<R_roche
5.48, 0.17, 0.2517, 0.0015, 7.6920e-01, 0.3593, 0.0087, -4.1824e-01, 0.3908, 0.0604, 1.0025e+00, 0.2951, 0.0608, -4.1183e-01, 1.5097e+04, 14.16639, collision
5.46, 0.17, 0.4532, 0.0035, -2.0711e-01, 0.4644, 0.0103, 2.3070e+00, 0.7925, 0.0422, 2.9295e+00, 0.3607, 0.0866, 1.8811e-01, 2.3219e+04, 21.65506, collision
6.70, 0.16, 0.4882, 0.0018, -1.3515e-01, 0.5447, 0.0016, 9.4285e-01, 0.3228, 0.0053, 1.1452e-01, 0.2054, 0.0160, 1.5231e-02, 3.2383e+05, 289.97347, d<R_roche
5.54, 0.17, 0.3253, 0.0127, -4.5798e-02, 0.3652, 0.0226, 3.4972e-01, 0.2792, 0.0232, 2.4317e-01, 0.3403, 0.0730, -3.1095e-02, 1.1244e+04, 11.08077, collision
5.45, 0.17, 0.3070, 0.0028, -4.5517e-03, 0.2889, 0.0297, 3.2128e-01, 0.4278, 0.0143, 5.0983e+00, 0.3376, 0.0163, 2.2161e-01, 2.7006e+04, 25.26678, collision
5.59, 0.17, 0.2953, 0.0305, 2.1448e-02, 0.4233, 0.0055, 4.4402e-02, 0.3265, 0.0226, 2.3777e-01, 0.1517, 0.0685, -5.8740e-02, 6.0717e+03, 5.88532, collision
6.59, 0.16, 0.4024, 0.0003, 4.3312e-02, 0.3657, 0.0028, 1.6366e-03, 0.3719, 0.0015, 1.0237e-01, 0.4009, 0.0232, 4.4710e-01, 3.4938e+05, 317.53655, a>0.4R_H
5.42, 0.17, 0.2563, 0.0024, 1.2166e-01, 0.3739, 0.0100, -5.9735e-02, 0.3547, 0.0066, 1.9577e-01, 0.3773, 0.0672, 1.8651e-01, 3.4253e+04, 32.09430, collision
5.61, 0.17, 0.3734, 0.0294, 2.7537e-01, 0.5260, 0.0089, -3.3333e-01, 0.2939, 0.0113, 3.1144e+00, 0.2124, 0.0715, -2.0421e-01, 1.1750e+04, 11.63536, collision
5.57, 0.17, 0.4334, 0.0083, -1.4654e-01, 0.5491, 0.0040, 4.7459e-01, 0.5392, 0.0153, 6.6606e-01, 0.2074, 0.0457, -5.2495e-02, 2.0368e+04, 19.49628, collision
5.53, 0.17, 0.4225, 0.0049, 4.3211e-01, 0.4519, 0.0096, -3.1079e-01, 0.3985, 0.0119, 2.3177e-01, 0.2912, 0.0204, 1.1955e-01, 3.1217e+04, 29.99217, collision
5.55, 0.17, 0.3078, 0.0058, -3.2427e-02, 0.2913, 0.0022, -3.3652e-01, 0.5939, 0.0315, -2.4770e+00, 0.5802, 0.0015, 5.8035e-01, 2.9193e+04, 27.53556, collision
5.56, 0.17, 0.3638, 0.0025, 8.1804e-01, 0.3440, 0.0027, -4.0015e-01, 0.3826, 0.0212, -1.0153e-01, 0.5931, 0.0864, 5.3055e-01, 2.8656e+04, 26.84215, collision
6.99, 0.16, 0.3151, 0.0032, 4.6520e-02, 0.2881, 0.0022, 1.0955e-02, 0.2376, 0.0039, 4.9148e-03, 0.2160, 0.0004, 9.3314e-02, 1.6646e+05, 155.46545, a>0.4R_H
5.52, 0.17, 0.2540, 0.0087, -1.6321e-01, 0.3616, 0.0010, 1.4760e+00, 0.2847, 0.0096, 2.1410e-01, 0.2274, 0.1014, -1.4122e-02, 3.8960e+04, 35.78004, collision
5.69, 0.17, 0.4654, 0.0022, -8.7534e-02, 0.4867, 0.0115, 5.5894e-02, 0.4992, 0.0197, 2.6553e-01, 0.3110, 0.0299, 2.2654e-01, 2.2267e+04, 22.08628, d<R_roche
6.77, 0.16, 0.4205, 0.0012, 7.0213e-02, 0.3601, 0.0058, -5.4223e-03, 0.2861, 0.0558, 5.9989e-03, 0.3003, 0.0144, 1.9525e-01, 3.2271e+05, 282.97808, a>0.4R_H
6.55, 0.16, 0.4453, 0.0010, 7.6966e-02, 0.3948, 0.0020, -1.0158e-01, 0.3749, 0.0019, 2.0521e+00, 0.2825, 0.0313, 1.2396e-01, 3.8695e+05, 346.97207, collision
5.51, 0.17, 0.2402, 0.0040, 5.7146e-01, 0.2891, 0.0047, -4.1409e-02, 0.2831, 0.0844, 1.1905e-01, 0.2563, 0.0886, 2.0674e-02, 4.7524e+04, 43.70411, collision
6.74, 0.16, 0.3034, 0.0024, 7.5118e-02, 0.2545, 0.0019, 1.1239e-02, 0.2662, 0.0057, -3.7976e-02, 0.4842, 0.0203, 2.0929e-01, 3.4842e+05, 308.08770, a>0.4R_H
