# dH, e0, eM1_max, eM1_min, dA1_over_A0, eM2_max, eM2_min, dA2_over_A0, eM3_max, eM3_min, dA3_over_A0, t_end(PM), wall_time, fate
7.73, 0.29, 0.5311, 0.0013, -7.2528e-03, 0.4360, 0.0062, 2.3918e-02, 0.2911, 0.0731, 2.1602e-02, 3.5177e+04, 14.48979, d<R_roche
6.25, 0.20, 0.3928, 0.0164, -4.7684e-02, 0.3473, 0.0185, 2.1087e+00, 0.2921, 0.0056, -4.5139e-01, 2.1130e+04, 8.20399, collision
6.65, 0.07, 0.0709, 0.0483, 4.8219e-04, 0.0803, 0.0468, -3.2167e-03, 0.1010, 0.0409, 6.1520e-03, 1.0000e+05, 32.94100, tmax
4.80, 0.29, 0.2859, 0.1967, -2.9133e-02, 0.5267, 0.4063, 4.1898e+00, 0.2166, 0.0227, -5.1287e-01, 1.1628e+03, 0.49318, collision
8.85, 0.16, 0.2439, 0.1578, 9.1596e-05, 0.1676, 0.0525, 1.3175e-02, 0.1890, 0.0705, -1.2082e-03, 1.0000e+05, 39.76840, tmax
10.02, 0.26, 0.2623, 0.2597, -9.6733e-06, 0.2537, 0.2355, 1.2886e-03, 0.3112, 0.1261, 7.2631e-02, 9.5627e+02, 0.39112, a>0.4R_H
4.75, 0.13, 0.2279, 0.0035, 2.9503e-02, 0.2041, 0.0059, 4.5466e-02, 0.2068, 0.0850, 1.1831e-01, 1.1167e+04, 3.99765, collision
4.94, 0.14, 0.4089, 0.0155, -8.1711e-02, 0.2690, 0.0049, -3.6850e-02, 0.2895, 0.0114, 1.9281e+00, 2.8907e+04, 10.68006, collision
7.48, 0.26, 0.4014, 0.0197, -8.2741e-02, 0.4582, 0.0295, 2.0924e-01, 0.4937, 0.1771, 3.8797e+01, 4.0735e+04, 15.90853, collision
6.31, 0.29, 0.5595, 0.1376, -2.3899e-02, 0.3882, 0.1275, 1.0179e-02, 0.3338, 0.0922, 9.2420e-02, 1.8442e+03, 0.72052, d<R_roche
6.09, 0.15, 0.4585, 0.0069, 4.1864e-01, 0.4624, 0.0034, -2.4834e-01, 0.3304, 0.0133, 1.0602e-01, 3.9720e+04, 15.63622, collision
7.51, 0.02, 0.0325, 0.0101, 4.1080e-04, 0.0323, 0.0033, 1.5197e-02, 0.0435, 0.0001, 2.6206e-02, 1.0000e+05, 31.89132, tmax
7.92, 0.04, 0.0553, 0.0330, 1.4556e-04, 0.0568, 0.0145, -1.8459e-03, 0.0651, 0.0040, 1.7161e-02, 1.0000e+05, 32.26608, tmax
9.87, 0.09, 0.0905, 0.0905, 7.3572e-06, 0.0753, 0.0753, 1.3512e-02, 0.0955, 0.0955, 9.0250e-02, 8.5381e+02, 0.28686, a>0.4R_H
6.66, 0.02, 0.0225, 0.0099, 6.9788e-05, 0.0310, 0.0046, 1.3706e-02, 0.0428, 0.0011, 2.3704e-02, 1.0000e+05, 32.09041, tmax
5.65, 0.07, 0.0755, 0.0002, -1.7699e-04, 0.0832, 0.0106, 2.7839e-03, 0.1218, 0.0451, 1.3189e-02, 1.0000e+05, 32.95114, tmax
6.74, 0.08, 0.0829, 0.0677, -1.5333e-04, 0.0910, 0.0627, 7.3230e-03, 0.1028, 0.0483, -7.8943e-05, 1.0000e+05, 33.42541, tmax
3.87, 0.28, 0.0000, 1.0000, -3.5251e-02, 0.0000, 1.0000, 9.3988e-01, 0.0000, 1.0000, -3.0614e-01, 1.5188e+02, 0.09547, collision
9.44, 0.02, 0.0289, 0.0194, -7.0724e-05, 0.0267, 0.0003, 3.2544e-03, 0.1432, 0.0038, -6.1882e-03, 1.0000e+05, 31.68199, tmax
10.00, 0.11, 0.1107, 0.1107, -8.3961e-06, 0.0997, 0.0997, 1.2000e-02, 0.2223, 0.2223, 8.2710e-02, 8.5381e+02, 0.31771, a>0.4R_H
7.09, 0.04, 0.0583, 0.0325, 1.1884e-04, 0.0576, 0.0287, -1.7031e-03, 0.0595, 0.0003, 1.9993e-03, 1.0000e+05, 32.31379, tmax
6.97, 0.10, 0.1367, 0.0899, 2.1916e-04, 0.1302, 0.0847, -2.1839e-03, 0.1153, 0.0200, 1.6481e-04, 1.0000e+05, 35.43719, tmax
6.30, 0.03, 0.0321, 0.0000, -2.6398e-04, 0.0426, 0.0059, 4.3610e-03, 0.0505, 0.0040, 1.7575e-02, 1.0000e+05, 32.24277, tmax
6.15, 0.04, 0.2233, 0.0011, -1.9452e-03, 0.1896, 0.0014, -5.9505e-03, 0.1455, 0.0020, 2.8956e-02, 1.0000e+05, 34.82996, tmax
6.54, 0.27, 0.5657, 0.0114, -8.9919e-02, 0.6301, 0.0090, 1.1821e-01, 0.5850, 0.2484, 3.1462e-01, 9.7847e+04, 35.79307, d<R_roche
10.26, 0.10, 0.0988, 0.0988, 5.0142e-05, 0.0811, 0.0811, 1.9065e-02, 0.2719, 0.2719, -7.0428e-03, 8.5381e+02, 0.29082, a>0.4R_H
4.57, 0.01, 0.0325, 0.0001, 6.2842e-04, 0.0414, 0.0001, 1.3206e-02, 0.0296, 0.0003, -6.0375e-03, 1.0000e+05, 33.01424, tmax
5.47, 0.03, 0.0358, 0.0003, 1.7013e-04, 0.0438, 0.0003, -8.0210e-04, 0.0597, 0.0083, 7.5452e-03, 1.0000e+05, 32.62077, tmax
5.22, 0.18, 0.3992, 0.0384, -4.1766e-02, 0.4177, 0.0088, 2.8948e+00, 0.1551, 0.0305, -4.7456e-01, 5.8935e+03, 2.37055, collision
10.11, 0.09, 0.0902, 0.0902, 1.4044e-05, 0.0817, 0.0817, 7.4009e-04, 0.1298, 0.1298, 1.0516e-01, 8.5381e+02, 0.28574, a>0.4R_H
5.66, 0.15, 0.1595, 0.0063, -1.0347e-04, 0.1603, 0.0459, 1.6027e-02, 0.2391, 0.1194, -1.1238e-02, 1.0000e+05, 35.43750, tmax
6.62, 0.01, 0.0127, 0.0008, 8.5071e-04, 0.0207, 0.0002, 1.3950e-02, 0.0327, 0.0004, 1.2896e-02, 1.0000e+05, 32.03956, tmax
3.96, 0.00, 0.2391, 0.0032, -8.8087e-03, 0.2270, 0.0016, -1.0697e-02, 0.1770, 0.0028, 4.1150e-02, 1.0000e+05, 36.87656, tmax
4.42, 0.27, 0.0000, 1.0000, 6.1084e-01, 0.0000, 1.0000, -2.7509e-01, 0.0000, 1.0000, 2.0286e-02, 2.3880e+02, 0.09993, collision
10.10, 0.26, 0.2620, 0.2620, 1.2670e-05, 0.2405, 0.2405, 1.2342e-02, 0.3956, 0.3956, 7.9045e-02, 8.5381e+02, 0.34663, a>0.4R_H
8.00, 0.11, 0.1574, 0.0976, 2.8880e-04, 0.1389, 0.0571, 1.3323e-02, 0.1318, 0.0504, 1.5102e-02, 1.0000e+05, 36.91009, tmax
6.56, 0.03, 0.0315, 0.0142, 2.5280e-04, 0.0409, 0.0101, 1.3571e-02, 0.0537, 0.0042, -8.8586e-03, 1.0000e+05, 32.15045, tmax
3.84, 0.18, 0.0000, 1.0000, -5.0723e-02, 0.0000, 1.0000, 4.3198e-01, 0.0000, 1.0000, -2.0577e-02, 1.3517e+02, 0.05880, collision
6.37, 0.26, 0.4066, 0.0841, 2.4268e-01, 0.3749, 0.0300, -1.3857e-01, 0.2869, 0.0949, -1.0666e-02, 5.6176e+03, 2.21031, collision
9.21, 0.13, 0.2045, 0.1281, 1.3301e-04, 0.1350, 0.0134, -2.1340e-03, 0.1764, 0.0254, 2.7444e-02, 1.0000e+05, 38.35066, tmax
8.81, 0.13, 0.1945, 0.1280, -4.6985e-05, 0.1380, 0.0464, 9.4720e-03, 0.1642, 0.0540, 3.7539e-02, 1.0000e+05, 38.18894, tmax
4.61, 0.16, 0.4476, 0.0161, 1.2132e+01, 0.3775, 0.0253, -5.3239e-01, 0.5406, 0.1361, -3.1666e-01, 2.8443e+03, 1.06521, collision
9.29, 0.24, 0.3953, 0.2143, -7.0589e-05, 0.2546, 0.0020, 1.4790e-04, 0.2767, 0.0888, 1.6021e-02, 1.0000e+05, 40.92887, tmax
7.67, 0.27, 0.5106, 0.0047, 1.2750e-02, 0.4211, 0.0033, -3.1235e-02, 0.2846, 0.0085, -2.4770e-03, 1.0000e+05, 39.56713, tmax
6.74, 0.06, 0.0639, 0.0495, -3.1122e-04, 0.0715, 0.0437, 5.5870e-03, 0.0793, 0.0297, 1.1424e-02, 1.0000e+05, 32.70818, tmax
5.46, 0.27, 0.3102, 0.0662, 1.4923e+00, 0.2890, 0.0895, -4.9037e-01, 0.4704, 0.2187, 2.0802e-01, 7.2441e+03, 2.87842, collision
9.42, 0.29, 0.4730, 0.2814, -1.1002e-03, 0.3069, 0.0409, 1.7828e-02, 0.3245, 0.0961, 9.6221e-03, 1.0000e+05, 41.35626, tmax
9.88, 0.13, 0.1312, 0.1298, -4.2525e-05, 0.1256, 0.1166, 1.0029e-02, 0.2654, 0.0567, 7.8550e-02, 1.0246e+03, 0.36736, a>0.4R_H
8.25, 0.27, 0.4321, 0.2363, 1.7405e-04, 0.3311, 0.0732, -3.6894e-04, 0.2868, 0.1537, 6.1748e-03, 1.0000e+05, 41.01513, tmax
5.69, 0.26, 0.3261, 0.0519, 1.6753e-01, 0.3125, 0.0939, -1.7023e-01, 0.5048, 0.1845, 2.5396e-01, 1.4274e+04, 5.55550, collision
6.39, 0.23, 0.4450, 0.0168, 2.0462e-02, 0.3531, 0.0017, -2.0290e-02, 0.3335, 0.0023, -3.2856e-02, 1.0000e+05, 39.79137, tmax
9.06, 0.16, 0.2516, 0.1579, -1.6888e-04, 0.1704, 0.0306, 8.2257e-03, 0.2007, 0.0557, -9.1179e-03, 1.0000e+05, 39.81951, tmax
10.63, 0.21, 0.0000, 1.0000, 1.0557e-02, 0.0000, 1.0000, 4.9887e-02, 0.0000, 1.0000, -3.6912e-01, 8.0700e+02, 0.31290, collision
9.64, 0.06, 0.0942, 0.0591, -2.6086e-05, 0.0675, 0.0013, 3.7734e-04, 0.1877, 0.0024, 3.5955e-02, 1.0000e+05, 33.30985, tmax
3.71, 0.09, 0.0000, 1.0000, -3.9707e-02, 0.0000, 1.0000, 2.7460e-01, 0.0000, 1.0000, 1.1278e-02, 4.4597e+01, 0.04275, collision
9.03, 0.24, 0.3821, 0.2369, 2.6412e-04, 0.2538, 0.0347, 1.8372e-02, 0.2650, 0.1097, 1.6301e-02, 1.0000e+05, 40.76248, tmax
10.94, 0.19, 0.1909, 0.1909, -4.3041e-05, 0.1775, 0.1775, 6.7980e-03, 392693.3974, 1.0000, -1.0005e+00, 8.5381e+02, 0.33354, a<0
5.47, 0.10, 0.1068, 0.0004, -9.5682e-04, 0.1170, 0.0166, 8.0640e-03, 0.1680, 0.0746, 1.6604e-02, 1.0000e+05, 33.66087, tmax
6.31, 0.04, 0.0418, 0.0028, 1.9618e-04, 0.0563, 0.0232, 1.3902e-02, 0.0602, 0.0134, 3.9196e-03, 1.0000e+05, 32.30591, tmax
6.29, 0.10, 0.1981, 0.0015, 2.2524e-04, 0.1710, 0.0008, 8.1070e-03, 0.1460, 0.0023, 1.2038e-02, 1.0000e+05, 34.60895, tmax
4.26, 0.03, 0.1211, 0.0025, 8.8421e-03, 0.0991, 0.0010, -1.1005e-02, 0.0888, 0.0011, 1.0720e-02, 1.0000e+05, 34.00915, tmax
4.74, 0.28, 0.3009, 0.0930, -2.5167e-02, 0.3151, 0.1622, 3.9524e-01, 0.3962, 0.2654, 4.0792e-04, 2.3513e+03, 0.93118, collision
8.51, 0.09, 0.1267, 0.0876, 1.3622e-04, 0.1010, 0.0421, -2.1586e-03, 0.1196, 0.0308, 2.4696e-02, 1.0000e+05, 35.10214, tmax
4.22, 0.10, 0.2309, 0.0142, 5.4854e-02, 0.2318, 0.0154, 1.5711e-01, 0.1878, 0.0072, 2.5280e-02, 6.6127e+03, 2.37238, collision
5.71, 0.30, 0.3972, 0.0099, -4.1437e-02, 0.4289, 0.0117, -2.3361e-02, 0.6776, 0.3381, 1.1986e+00, 3.2483e+03, 1.27989, collision
7.50, 0.20, 0.3468, 0.1943, 1.1288e-03, 0.2058, 0.1315, -4.5348e-03, 0.2197, 0.0727, 1.5222e-02, 1.0000e+05, 40.71491, tmax
6.54, 0.21, 0.2824, 0.0014, 1.0106e-03, 0.2134, 0.0375, 9.4816e-03, 0.3229, 0.1701, -7.1412e-03, 1.0000e+05, 37.77713, tmax
10.24, 0.04, 0.0407, 0.0407, 1.2604e-03, 0.0427, 0.0427, -2.6775e-02, 11368.9659, 1.0000, -1.0072e+00, 8.5381e+02, 0.29748, a<0
9.81, 0.21, 0.2123, 0.2094, 1.1658e-04, 0.1984, 0.1918, 1.4223e-02, 0.2349, 0.0550, 9.8161e-02, 1.0587e+03, 0.42202, a>0.4R_H
8.76, 0.12, 0.1774, 0.1180, -1.9843e-05, 0.1318, 0.0450, 2.1894e-03, 0.1534, 0.0431, 4.7200e-03, 1.0000e+05, 37.40572, tmax
5.33, 0.27, 0.4486, 0.2788, -8.9766e-02, 0.4251, 0.1520, -5.9567e-03, 0.4730, 0.1177, 1.8000e+00, 1.2562e+03, 0.52080, collision
4.70, 0.15, 0.4762, 0.0258, -8.7100e-02, 0.5297, 0.0237, 7.2059e-02, 0.3735, 0.0301, 1.8574e+00, 5.0511e+03, 1.91353, collision
9.35, 0.14, 0.2251, 0.1380, -8.2854e-06, 0.1484, 0.0012, -1.3950e-03, 0.1977, 0.0280, 4.6372e-02, 1.0000e+05, 39.07264, tmax
3.86, 0.24, 0.0000, 1.0000, -1.8004e-01, 0.0000, 1.0000, 7.4455e-01, 0.0000, 1.0000, 1.1981e-01, 3.2713e+02, 0.13712, collision
8.29, 0.30, 0.4940, 0.2476, 6.5873e-04, 0.3770, 0.0447, 9.1395e-03, 0.3093, 0.1648, 5.9109e-03, 1.0000e+05, 41.39367, tmax
9.97, 0.21, 0.2113, 0.2095, -1.9940e-07, 0.2035, 0.2005, -1.2567e-03, 0.1953, 0.0896, 5.6089e-02, 9.2212e+02, 0.36762, a>0.4R_H
10.75, 0.25, 0.2513, 0.2513, 4.4344e-05, 0.2327, 0.2327, 1.3223e-02, 266139.2001, 1.0000, -1.0007e+00, 8.5381e+02, 0.36876, a<0
6.82, 0.30, 0.3735, 0.1404, -9.4196e-04, 0.2971, 0.1815, 4.5423e-03, 0.3989, 0.2389, 4.8460e-03, 1.0000e+05, 40.32852, tmax
7.07, 0.14, 0.2071, 0.1304, 9.5038e-04, 0.1745, 0.1233, 1.2306e-02, 0.1556, 0.0095, -1.9976e-03, 1.0000e+05, 38.54330, tmax
7.67, 0.26, 0.4291, 0.0453, 7.2876e-03, 0.3316, 0.0038, 1.2675e-02, 0.3301, 0.1403, -4.7110e-02, 1.0000e+05, 40.52298, tmax
9.57, 0.15, 0.2405, 0.1481, 9.7163e-06, 0.1557, 0.0136, 2.4642e-03, 0.2252, 0.0186, 2.8258e-02, 1.0000e+05, 39.56183, tmax
10.40, 0.00, 0.0012, 0.0012, -1.7626e-04, 0.0082, 0.0082, 7.4267e-03, 0.4051, 0.4051, 4.1100e-02, 8.5381e+02, 0.26748, a>0.4R_H
6.44, 0.26, 0.5072, 0.0066, 5.1746e+00, 0.7323, 0.0021, -6.3510e-01, 0.7660, 0.0911, 1.2824e+00, 2.3850e+04, 9.31112, collision
7.95, 0.24, 0.4186, 0.1707, -2.0629e-03, 0.3466, 0.0525, 1.2402e-02, 0.2555, 0.1035, 2.1442e-02, 1.0000e+05, 40.85051, tmax
7.96, 0.18, 0.2843, 0.1461, -1.5839e-04, 0.2425, 0.0745, 7.9975e-04, 0.1901, 0.0922, -4.4327e-03, 1.0000e+05, 40.08666, tmax
7.05, 0.29, 0.4658, 0.2868, -2.2560e-04, 0.3035, 0.2370, 9.3286e-03, 0.3103, 0.1169, -1.2002e-02, 1.0000e+05, 41.41774, tmax
10.48, 0.16, 0.1614, 0.1614, 6.8146e-05, 0.1451, 0.1451, 2.3912e-02, 203071.2322, 1.0000, -1.0009e+00, 8.5381e+02, 0.32132, a<0
5.08, 0.08, 0.0899, 0.0002, -1.4100e-03, 0.0989, 0.0140, 1.2478e-02, 0.1366, 0.0564, 2.0610e-02, 1.0000e+05, 33.42215, tmax
9.99, 0.23, 0.2313, 0.2313, 2.3617e-05, 0.2163, 0.2163, 1.2743e-02, 0.1240, 0.1240, 4.3464e-02, 8.5381e+02, 0.34461, a>0.4R_H
9.05, 0.23, 0.3661, 0.2259, -9.8077e-05, 0.2442, 0.0318, 8.4291e-03, 0.2531, 0.0972, 3.9166e-02, 1.0000e+05, 40.92824, tmax
9.58, 0.26, 0.4119, 0.2573, -8.5557e-06, 0.2622, 0.0383, 1.5130e-02, 0.3023, 0.0670, 6.7249e-02, 1.0000e+05, 41.04085, tmax
8.18, 0.13, 0.1826, 0.1229, -3.8051e-04, 0.1511, 0.0686, 1.0842e-02, 0.1558, 0.0604, 1.7698e-02, 1.0000e+05, 37.69350, tmax
6.39, 0.09, 0.0912, 0.0030, 9.0238e-05, 0.1053, 0.0004, 8.3408e-03, 0.1435, 0.0619, 1.9034e-02, 1.0000e+05, 33.30955, tmax
7.08, 0.19, 0.2855, 0.1843, 1.7854e-04, 0.2235, 0.1713, 1.6706e-02, 0.2083, 0.0317, -1.1543e-02, 1.0000e+05, 40.38451, tmax
8.81, 0.07, 0.1018, 0.0687, -8.2909e-05, 0.0775, 0.0240, 2.8842e-03, 0.1088, 0.0127, -1.1759e-03, 1.0000e+05, 33.73572, tmax
5.26, 0.05, 0.0764, 0.0054, 1.7599e-03, 0.0846, 0.0077, 1.2154e-02, 0.0892, 0.0105, 5.9992e-03, 1.0000e+05, 33.01337, tmax
10.09, 0.13, 0.1306, 0.1306, 9.7653e-05, 0.1154, 0.1154, 1.4847e-02, 0.3223, 0.3223, 2.4504e-02, 8.5381e+02, 0.33386, a>0.4R_H
4.93, 0.20, 0.2994, 0.0771, -3.1645e-01, 0.6713, 0.0248, 2.5059e+00, 0.5070, 0.1350, 9.6799e-01, 5.9473e+03, 2.29627, collision
7.91, 0.08, 0.1174, 0.0661, 1.6374e-05, 0.1025, 0.0365, -1.7224e-03, 0.0957, 0.0314, 2.1803e-02, 1.0000e+05, 34.12572, tmax
4.11, 0.00, 0.1615, 0.0014, -2.7830e-03, 0.1374, 0.0011, -8.9466e-03, 0.0922, 0.0002, 3.3975e-02, 1.0000e+05, 34.53100, tmax
3.71, 0.18, 0.0000, 1.0000, -4.1740e-02, 0.0000, 1.0000, 8.9917e-01, 0.0000, 1.0000, -2.9159e-01, 5.2356e+01, 0.02246, collision
9.71, 0.27, 0.4338, 0.2695, 2.5737e-04, 0.2702, 0.0470, 1.0205e-03, 0.3211, 0.0461, 6.2538e-02, 1.0000e+05, 41.15399, tmax
8.59, 0.27, 0.3978, 0.2423, 1.2051e-03, 0.2860, 0.0524, -3.9608e-04, 0.3139, 0.1578, 2.4244e-02, 1.0000e+05, 40.87167, tmax
10.64, 0.13, 0.1297, 0.1297, 2.2929e-04, 0.1117, 0.1117, 5.8608e-03, 186327.9445, 1.0000, -1.0009e+00, 8.5381e+02, 0.33214, a<0
8.16, 0.22, 0.3230, 0.2123, 1.1363e-05, 0.2523, 0.1099, 5.2518e-03, 0.2398, 0.1247, 6.8780e-03, 1.0000e+05, 55.50873, tmax
3.70, 0.25, 0.0000, 1.0000, -3.9131e-01, 0.0000, 1.0000, -2.8385e+00, 0.0000, 1.0000, 9.7379e-01, 5.9131e+01, 0.04722, collision
10.54, 0.25, 0.2492, 0.2492, 1.2815e-03, 0.2324, 0.2324, -1.1825e-02, 216325.0801, 1.0000, -1.0008e+00, 8.5381e+02, 0.34357, a<0
4.81, 0.04, 0.0524, 0.0011, -3.6668e-04, 0.0621, 0.0004, 2.4566e-03, 0.0753, 0.0194, 4.5540e-03, 1.0000e+05, 32.91149, tmax
6.10, 0.30, 0.0000, 1.0000, 3.3467e-02, 0.0000, 1.0000, 1.2422e-01, 0.0000, 1.0000, 4.5122e-02, 6.2261e+02, 0.24862, collision
9.08, 0.01, 0.0116, 0.0093, 1.7347e-04, 0.0170, 0.0001, 1.5229e-02, 0.0929, 0.0025, 3.0084e-02, 1.0000e+05, 31.62846, tmax
8.07, 0.01, 0.0112, 0.0069, -1.0224e-04, 0.0201, 0.0001, 2.3216e-03, 0.0474, 0.0001, 1.2926e-02, 1.0000e+05, 31.70998, tmax
6.99, 0.27, 0.5242, 0.0177, -5.6745e-03, 0.3733, 0.0185, -2.4996e-03, 0.3755, 0.0424, 2.9551e-02, 6.7076e+04, 27.22061, d<R_roche
4.78, 0.09, 0.1138, 0.0012, -1.2388e-04, 0.1206, 0.0045, 1.2224e-03, 0.1521, 0.0672, 4.8173e-03, 1.0000e+05, 33.65059, tmax
9.51, 0.09, 0.1439, 0.0887, 1.7418e-06, 0.0948, 0.0010, 1.4362e-02, 0.1749, 0.0089, -6.9756e-03, 1.0000e+05, 35.63426, tmax
5.09, 0.27, 0.3664, 0.1138, -8.5952e-02, 0.4001, 0.0354, 1.4321e-01, 0.4043, 0.2113, 7.0256e-01, 1.3420e+03, 0.55163, collision
10.64, 0.28, 0.2815, 0.2815, 2.7702e-05, 0.2638, 0.2638, 1.3144e-02, 165112.4029, 1.0000, -1.0010e+00, 8.5381e+02, 0.34474, a<0
10.25, 0.12, 0.1202, 0.1202, 3.9251e-05, 0.1066, 0.1066, 3.8107e-03, 0.4066, 0.4066, 4.7850e-03, 8.5381e+02, 0.29945, a>0.4R_H
4.83, 0.24, 0.0000, 1.0000, 4.5026e-01, 0.0000, 1.0000, -3.3867e-01, 0.0000, 1.0000, 2.7313e-01, 5.2748e+02, 0.20794, collision
7.40, 0.17, 0.2928, 0.1560, 2.0479e-05, 0.1845, 0.1262, -8.3838e-04, 0.1900, 0.0421, 1.2637e-02, 1.0000e+05, 40.04137, tmax
4.82, 0.17, 0.1637, 0.0192, -4.3573e-02, 0.2845, 0.1229, 5.0242e-01, 0.3026, 0.1241, -1.3721e-01, 2.2276e+03, 0.81220, collision
10.38, 0.26, 0.2611, 0.2611, 1.6381e-04, 0.2479, 0.2479, -3.1712e-03, 174177.9286, 1.0000, -1.0010e+00, 8.5381e+02, 0.34545, a<0
8.76, 0.06, 0.0855, 0.0587, -1.6613e-04, 0.0689, 0.0209, 7.9004e-03, 0.1014, 0.0124, 2.0344e-02, 1.0000e+05, 33.00966, tmax
5.94, 0.10, 0.1101, 0.0006, -2.0895e-04, 0.1117, 0.0091, 1.2212e-03, 0.1701, 0.0729, 2.0093e-02, 1.0000e+05, 33.74100, tmax
5.17, 0.24, 12462959.9914, 1.0000, -1.0003e+00, 0.0000, 1.0000, -1.0067e+00, 0.0000, 1.0000, 1.0210e+00, 8.5381e+02, 0.30442, a<0
5.44, 0.07, 0.0854, 0.0005, -6.4993e-04, 0.0854, 0.0049, 1.6611e-04, 0.1212, 0.0448, 9.0838e-03, 1.0000e+05, 32.97538, tmax
6.44, 0.12, 0.1221, 0.0027, 1.1909e-04, 0.1297, 0.0018, 9.3409e-03, 0.1867, 0.0891, 1.5176e-02, 1.0000e+05, 34.41212, tmax
8.81, 0.10, 0.1480, 0.0985, -3.3132e-05, 0.1082, 0.0345, 3.0976e-03, 0.1391, 0.0309, 1.2939e-02, 1.0000e+05, 35.94303, tmax
6.02, 0.21, 0.4195, 0.0493, 1.1106e-01, 0.4048, 0.0149, -6.2478e-02, 0.3263, 0.0284, 3.6016e-01, 3.2178e+03, 1.25914, collision
5.47, 0.16, 0.1771, 0.0037, -7.4311e-07, 0.1748, 0.0614, -5.9147e-04, 0.2443, 0.1298, 5.4992e-03, 1.0000e+05, 35.78018, tmax
8.80, 0.24, 0.3761, 0.2366, -2.2322e-04, 0.2562, 0.0604, 3.4586e-03, 0.2618, 0.1175, 3.6361e-02, 1.0000e+05, 40.86903, tmax
6.83, 0.01, 0.0141, 0.0019, 2.3970e-04, 0.0211, 0.0003, -2.3795e-03, 0.0326, 0.0002, 8.2764e-03, 1.0000e+05, 32.04570, tmax
6.01, 0.00, 0.0075, 0.0001, -2.4833e-04, 0.0149, 0.0001, 2.4459e-03, 0.0258, 0.0002, 1.5117e-03, 1.0000e+05, 32.38251, tmax
6.64, 0.18, 0.1856, 0.0555, 9.1772e-04, 0.1847, 0.0798, 1.1125e-02, 0.2657, 0.1408, 1.8508e-02, 1.0000e+05, 36.42319, tmax
9.76, 0.09, 0.1406, 0.0888, 1.0645e-05, 0.0973, 0.0125, 1.2303e-02, 0.2416, 0.0017, 4.8271e-02, 1.0000e+05, 35.43863, tmax
4.55, 0.29, 0.0000, 1.0000, -1.9617e-01, 0.0000, 1.0000, 1.3389e+00, 0.0000, 1.0000, 4.7549e-02, 6.5412e+02, 0.26390, collision
9.40, 0.30, 0.5080, 0.1669, 1.5253e-04, 0.3916, 0.0459, -1.4108e-02, 0.3819, 0.1173, 3.4280e-02, 1.0000e+05, 41.32887, tmax
8.01, 0.06, 0.0820, 0.0536, -1.9152e-04, 0.0768, 0.0292, 1.0140e-02, 0.0803, 0.0179, 6.7612e-03, 1.0000e+05, 32.93458, tmax
6.97, 0.07, 0.0962, 0.0614, -7.3844e-05, 0.0951, 0.0546, 1.1008e-02, 0.0900, 0.0044, 7.1992e-03, 1.0000e+05, 33.53183, tmax
7.42, 0.12, 0.1966, 0.0910, -6.8784e-05, 0.1456, 0.0915, 1.0607e-02, 0.1378, 0.0275, 2.0919e-02, 1.0000e+05, 37.49279, tmax
3.80, 0.21, 0.0000, 1.0000, 3.9495e-02, 0.0000, 1.0000, 1.4067e-02, 0.0000, 1.0000, 1.2237e-01, 4.9931e+01, 0.02144, collision
9.03, 0.10, 0.1538, 0.0985, -1.2760e-04, 0.1072, 0.0222, 6.4939e-03, 0.1489, 0.0267, 5.9503e-03, 1.0000e+05, 35.99129, tmax
5.41, 0.05, 0.0562, 0.0002, -3.3334e-05, 0.0618, 0.0024, -2.5335e-03, 0.0911, 0.0284, 3.8491e-03, 1.0000e+05, 32.70573, tmax
8.06, 0.07, 0.0955, 0.0683, -1.1328e-04, 0.0818, 0.0345, 1.2082e-03, 0.0955, 0.0218, 5.9344e-03, 1.0000e+05, 33.41744, tmax
4.07, 0.01, 0.1936, 0.0027, -5.0024e-03, 0.1977, 0.0016, 1.1145e-03, 0.1555, 0.0008, 2.6614e-02, 1.0000e+05, 35.30980, tmax
9.10, 0.02, 0.0274, 0.0194, -1.2274e-04, 0.0267, 0.0001, 1.0732e-02, 0.1009, 0.0008, 1.5993e-02, 1.0000e+05, 31.63467, tmax
3.86, 0.21, 0.0000, 1.0000, 5.7672e-01, 0.0000, 1.0000, -3.1578e-01, 0.0000, 1.0000, 5.1701e-02, 1.1387e+02, 0.04755, collision
9.33, 0.03, 0.0450, 0.0292, -6.6626e-05, 0.0378, 0.0003, 2.0593e-03, 0.1265, 0.0015, 2.6721e-03, 1.0000e+05, 31.80934, tmax
10.33, 0.05, 0.0518, 0.0512, -8.4864e-05, 0.1120, 0.0724, -3.7456e-01, 0.5655, 0.3879, -1.1299e+00, 1.0859e+03, 0.38612, collision
9.25, 0.08, 0.1261, 0.0787, 1.2959e-05, 0.0857, 0.0040, 7.3971e-04, 0.1423, 0.0068, 2.8886e-02, 1.0000e+05, 34.62298, tmax
9.14, 0.13, 0.2051, 0.1282, 2.1553e-05, 0.1324, 0.0189, -2.2963e-03, 0.1784, 0.0349, 2.6482e-02, 1.0000e+05, 38.20248, tmax
10.15, 0.03, 0.0302, 0.0302, 7.9182e-05, 0.0171, 0.0171, 1.6340e-02, 0.0633, 0.0633, 9.0661e-02, 8.5381e+02, 0.26779, a>0.4R_H
4.85, 0.02, 0.0328, 0.0004, 3.7870e-04, 0.0398, 0.0003, -3.0651e-03, 0.0436, 0.0012, 1.0420e-02, 1.0000e+05, 32.84666, tmax
