# dH, e0, eM1_max, eM1_min, dA1_over_A0, eM2_max, eM2_min, dA2_over_A0, eM3_max, eM3_min, dA3_over_A0, eM4_max, eM4_min, dA4_over_A0, eM5_max, eM5_min, dA5_over_A0, t_end(PM), wall_time, fate
11.09, 0.00, 0.0024, 0.0000, 9.3198e-05, 0.0029, 0.0000, 9.0462e-04, 0.0036, 0.0000, 7.0457e-04, 0.0084, 0.0000, 2.9203e-03, 0.0258, 0.0000, -8.4517e-03, 1.0000e+07, 4708.97735, tmax
9.35, 0.00, 0.0458, 0.0000, -3.4339e-04, 0.0428, 0.0000, 5.0388e-04, 0.0454, 0.0000, 1.9336e-03, 0.0424, 0.0000, -1.7523e-03, 0.0356, 0.0000, -4.4412e-04, 1.0000e+07, 4795.18854, tmax
6.88, 0.00, 0.0102, 0.0000, -2.8108e-04, 0.0089, 0.0000, 8.2596e-04, 0.0101, 0.0000, 8.2901e-04, 0.0093, 0.0000, -1.0036e-03, 0.0069, 0.0000, 2.0953e-04, 1.0000e+07, 4888.47613, tmax
6.69, 0.00, 0.0087, 0.0000, -2.9670e-04, 0.0088, 0.0000, 7.4173e-04, 0.0096, 0.0000, -1.2839e-05, 0.0090, 0.0000, 1.7856e-04, 0.0067, 0.0000, -9.2672e-05, 1.0000e+07, 4889.21170, tmax
12.65, 0.00, 0.0010, 0.0000, -3.9317e-05, 0.0015, 0.0000, 2.4940e-04, 0.0033, 0.0000, 1.0718e-03, 0.0129, 0.0000, -1.7321e-03, 0.0687, 0.0001, -1.5986e-02, 1.0000e+07, 4666.22059, tmax
8.06, 0.00, 0.0064, 0.0000, -1.3381e-04, 0.0063, 0.0000, 9.3598e-04, 0.0064, 0.0000, 1.5564e-03, 0.0069, 0.0000, -1.3253e-03, 0.0068, 0.0000, -5.6391e-04, 1.0000e+07, 4820.73482, tmax
7.06, 0.00, 0.0069, 0.0000, 7.8673e-06, 0.0072, 0.0000, -1.8092e-04, 0.0076, 0.0000, 3.9815e-04, 0.0070, 0.0000, -4.9251e-04, 0.0060, 0.0000, 5.1500e-04, 1.0000e+07, 4865.31355, tmax
5.83, 0.00, 0.1511, 0.0001, -1.1349e-02, 0.1360, 0.0006, -4.0326e-02, 0.1623, 0.0001, 3.2264e-01, 0.1112, 0.0001, -1.6440e-01, 0.1254, 0.0003, 1.7193e-02, 3.2655e+05, 162.01005, collision
6.67, 0.00, 0.0096, 0.0000, -2.2723e-04, 0.0095, 0.0000, 7.6101e-04, 0.0099, 0.0000, -3.2811e-05, 0.0094, 0.0000, -3.3645e-04, 0.0074, 0.0000, -6.1787e-04, 1.0000e+07, 4877.47361, tmax
6.99, 0.00, 0.0071, 0.0000, -1.1527e-04, 0.0072, 0.0000, 1.3895e-03, 0.0079, 0.0000, 3.1059e-04, 0.0075, 0.0000, 7.1773e-04, 0.0059, 0.0000, -2.8260e-04, 1.0000e+07, 4868.85799, tmax
7.64, 0.00, 0.0062, 0.0000, 1.6687e-04, 0.0063, 0.0000, -2.9978e-05, 0.0066, 0.0000, 5.0879e-04, 0.0064, 0.0000, -1.0040e-03, 0.0063, 0.0000, -6.0725e-04, 1.0000e+07, 4838.82181, tmax
7.93, 0.00, 0.0062, 0.0000, -2.0208e-04, 0.0062, 0.0000, 9.3979e-04, 0.0063, 0.0000, -1.2558e-04, 0.0068, 0.0000, 1.0461e-03, 0.0065, 0.0000, -1.4295e-03, 1.0000e+07, 4828.80157, tmax
7.17, 0.00, 0.1623, 0.0007, -4.4307e-03, 0.2159, 0.0012, -2.1889e-02, 0.1732, 0.0005, 6.7975e-02, 0.1393, 0.0001, 8.8862e-03, 0.1022, 0.0001, 1.1203e-02, 5.0854e+05, 249.16599, collision
12.20, 0.00, 0.0011, 0.0000, 1.7481e-04, 0.0016, 0.0000, 9.4315e-04, 0.0030, 0.0000, -6.3369e-04, 0.0112, 0.0000, 1.9149e-03, 0.0519, 0.0000, 4.9884e-04, 1.0000e+07, 4706.23256, tmax
13.04, 0.00, 0.0012, 0.0000, -8.3510e-05, 0.0017, 0.0000, 7.5792e-04, 0.0035, 0.0000, 2.0041e-03, 0.0151, 0.0000, 5.3289e-03, 0.0891, 0.0000, -4.4653e-02, 1.0000e+07, 4659.29309, tmax
13.95, 0.00, 0.0003, 0.0000, -6.2993e-05, 0.0006, 0.0001, 6.6288e-04, 0.0024, 0.0008, 1.6981e-03, 0.0186, 0.0032, -2.8093e-03, 0.1364, 0.0664, -7.6072e-02, 1.0587e+03, 0.48426, a>0.4R_H
6.04, 0.00, 0.1181, 0.0001, -2.2687e-02, 0.1429, 0.0001, -7.7828e-02, 0.2297, 0.0000, 1.2698e-01, 0.1852, 0.0001, 1.2936e-01, 0.1038, 0.0000, -3.2418e-02, 8.1612e+05, 400.98162, collision
9.58, 0.00, 0.3600, 0.0011, -1.6210e-02, 0.3833, 0.0005, 4.9954e-01, 0.2583, 0.0005, -3.4382e-01, 0.3061, 0.0008, 4.2430e-02, 0.3015, 0.0009, 1.3180e-01, 8.1689e+05, 440.03982, collision
5.82, 0.00, 0.2183, 0.0003, -6.4298e-02, 0.2282, 0.0005, 2.6039e-03, 0.1318, 0.0004, 1.1677e-01, 0.1537, 0.0002, 4.9327e-02, 0.1041, 0.0002, 6.7238e-03, 5.6116e+05, 278.62670, collision
9.60, 0.00, 0.3552, 0.0005, -3.7880e-02, 0.3320, 0.0012, -2.7681e-02, 0.3989, 0.0003, 1.6535e-01, 0.2254, 0.0002, 4.1858e-02, 0.2038, 0.0003, 4.7234e-02, 1.3263e+06, 714.30747, collision
11.90, 0.00, 0.0013, 0.0000, 1.6732e-06, 0.0018, 0.0000, 4.3884e-05, 0.0032, 0.0000, 7.1194e-04, 0.0102, 0.0000, 2.6212e-03, 0.0421, 0.0000, -1.7593e-02, 1.0000e+07, 4684.33190, tmax
7.20, 0.00, 0.1518, 0.0000, -2.0014e-02, 0.1501, 0.0000, 3.5090e-01, 0.1835, 0.0000, 5.5681e-01, 0.2572, 0.0000, -4.7063e-01, 0.1149, 0.0000, 7.9518e-03, 9.0630e+06, 4440.04046, collision
5.88, 0.00, 0.1079, 0.0005, -1.6655e-02, 0.1268, 0.0001, 6.2133e-01, 0.1358, 0.0003, -2.9402e-01, 0.1070, 0.0003, 3.7962e-02, 0.0806, 0.0004, 4.9163e-03, 4.1320e+05, 204.41585, collision
6.37, 0.00, 0.1078, 0.0001, -2.6234e-02, 0.1125, 0.0000, 6.8693e-03, 0.1491, 0.0000, 6.7741e-01, 0.1398, 0.0001, -3.0567e-01, 0.0464, 0.0000, 1.2388e-02, 2.2259e+06, 1091.21280, collision
5.95, 0.00, 0.1594, 0.0002, -3.0254e-03, 0.1634, 0.0000, -5.5275e-03, 0.1774, 0.0003, -1.0605e-01, 0.1906, 0.0001, 1.3853e-01, 0.2235, 0.0002, 1.4874e-01, 7.9452e+05, 392.85640, collision
6.02, 0.00, 0.1663, 0.0001, -3.0465e-02, 0.1692, 0.0002, -4.6244e-02, 0.1903, 0.0001, 5.8914e-02, 0.1581, 0.0001, 9.3039e-02, 0.1306, 0.0002, 4.7893e-02, 3.8024e+05, 187.60628, collision
8.42, 0.00, 0.0077, 0.0000, -1.0799e-04, 0.0070, 0.0000, 2.1608e-04, 0.0076, 0.0000, 1.1705e-03, 0.0084, 0.0000, 4.1124e-04, 0.0079, 0.0000, -3.6668e-03, 1.0000e+07, 4797.27055, tmax
9.63, 0.00, 0.3349, 0.0005, -3.4055e-02, 0.3093, 0.0006, 2.0274e-02, 0.2882, 0.0004, 4.4152e-01, 0.3079, 0.0004, -2.5961e-01, 0.1929, 0.0001, 3.5241e-02, 2.5834e+06, 1354.43792, collision
7.94, 0.00, 0.0061, 0.0000, -1.6721e-04, 0.0061, 0.0000, 9.6204e-04, 0.0064, 0.0000, 8.5794e-04, 0.0067, 0.0000, 4.1876e-04, 0.0065, 0.0000, -1.8555e-03, 1.0000e+07, 4824.98985, tmax
8.45, 0.00, 0.0070, 0.0000, -1.5627e-04, 0.0068, 0.0000, 7.0167e-04, 0.0071, 0.0000, 1.4483e-03, 0.0075, 0.0000, 1.2560e-03, 0.0075, 0.0000, 1.2512e-04, 1.0000e+07, 4796.27787, tmax
6.58, 0.00, 0.2570, 0.0000, -8.9583e-02, 0.2233, 0.0000, 9.7564e-03, 0.1769, 0.0000, 1.9552e-01, 0.1115, 0.0000, 5.8279e-02, 0.1372, 0.0000, 1.1271e-02, 4.1818e+06, 2048.16451, collision
9.67, 0.00, 0.2926, 0.0004, 3.7684e-02, 0.2877, 0.0002, -3.7263e-02, 0.2945, 0.0001, 1.5082e-03, 0.2567, 0.0001, -3.9807e-03, 0.1826, 0.0001, 3.4868e-02, 4.3297e+06, 2188.52431, collision
6.10, 0.00, 0.1334, 0.0000, -3.2340e-02, 0.1548, 0.0001, -8.1839e-02, 0.1829, 0.0000, 2.6289e-01, 0.1330, 0.0000, 4.0835e-02, 0.0621, 0.0000, 2.3720e-02, 4.7347e+06, 2327.31783, collision
8.16, 0.00, 0.0064, 0.0000, -9.2390e-05, 0.0063, 0.0000, 9.8299e-04, 0.0065, 0.0000, -7.8955e-04, 0.0069, 0.0000, 7.2747e-04, 0.0069, 0.0000, -9.6295e-06, 1.0000e+07, 4809.63159, tmax
9.77, 0.00, 0.3267, 0.0001, -1.6086e-02, 0.2884, 0.0001, -2.8985e-02, 0.2484, 0.0001, 9.4971e-02, 0.2425, 0.0001, 6.1923e-02, 0.1977, 0.0001, 1.0230e-02, 5.0586e+06, 2490.37421, collision
8.55, 0.00, 0.0074, 0.0000, -5.9237e-05, 0.0071, 0.0000, 7.2594e-04, 0.0074, 0.0000, 2.9294e-04, 0.0079, 0.0000, -1.2512e-03, 0.0081, 0.0000, -1.0200e-03, 1.0000e+07, 4795.12145, tmax
7.61, 0.00, 0.0062, 0.0000, -1.1741e-04, 0.0063, 0.0000, 1.0018e-03, 0.0066, 0.0000, 1.8210e-04, 0.0065, 0.0000, -1.2160e-04, 0.0063, 0.0000, 1.1746e-03, 1.0000e+07, 4834.75609, tmax
12.34, 0.00, 0.0010, 0.0000, -5.2066e-05, 0.0015, 0.0000, 7.2871e-04, 0.0032, 0.0000, 3.7137e-04, 0.0116, 0.0000, 7.3554e-04, 0.0556, 0.0000, -9.4114e-03, 1.0000e+07, 4694.82787, tmax
8.33, 0.00, 0.0067, 0.0000, 1.5993e-05, 0.0065, 0.0000, -1.0527e-04, 0.0067, 0.0000, 8.0804e-04, 0.0072, 0.0000, -3.7301e-04, 0.0073, 0.0000, -1.3374e-05, 1.0000e+07, 4801.79054, tmax
13.08, 0.00, 0.0012, 0.0000, 2.3920e-05, 0.0017, 0.0000, -1.5252e-04, 0.0033, 0.0000, 5.4681e-04, 0.0155, 0.0000, -3.4513e-03, 0.0916, 0.0000, -5.6679e-03, 1.0000e+07, 4656.19188, tmax
13.14, 0.00, 0.0012, 0.0000, -4.1222e-05, 0.0018, 0.0000, 2.5138e-04, 0.0034, 0.0000, 6.0347e-04, 0.0159, 0.0000, 3.3384e-03, 0.0949, 0.0000, -5.3908e-02, 1.0000e+07, 4666.84591, tmax
10.16, 0.00, 0.0094, 0.0000, -9.6477e-05, 0.0082, 0.0000, 9.7562e-04, 0.0098, 0.0000, 2.7461e-04, 0.0117, 0.0000, 7.1362e-04, 0.0166, 0.0000, -9.1897e-03, 1.0000e+07, 4727.63028, tmax
11.82, 0.00, 0.0013, 0.0000, -7.4632e-05, 0.0019, 0.0000, 5.9721e-04, 0.0032, 0.0000, 9.8153e-04, 0.0099, 0.0000, 2.4865e-03, 0.0402, 0.0000, -1.5066e-02, 1.0000e+07, 4681.43138, tmax
5.76, 0.00, 0.1409, 0.0010, -5.6864e-03, 0.1456, 0.0005, -2.0718e-02, 0.1515, 0.0002, 2.2012e-01, 0.1561, 0.0000, -1.3655e-01, 0.1115, 0.0005, 8.2439e-03, 1.4859e+05, 74.52191, collision
11.31, 0.00, 0.0036, 0.0000, 3.6745e-05, 0.0044, 0.0000, 8.6483e-04, 0.0032, 0.0000, 1.0782e-03, 0.0088, 0.0000, 1.3893e-04, 0.0295, 0.0000, -1.6660e-03, 1.0000e+07, 4692.29488, tmax
13.92, 0.00, 0.0003, 0.0003, 2.0112e-05, 0.0006, 0.0006, 9.7720e-04, 0.0010, 0.0010, 1.2952e-03, 0.0110, 0.0110, 8.6914e-05, 0.0382, 0.0382, -5.4012e-02, 8.5381e+02, 0.38975, a>0.4R_H
12.27, 0.00, 0.0096, 0.0000, 1.3543e-04, 0.0078, 0.0000, 9.9364e-04, 0.0114, 0.0000, -2.3264e-04, 0.0228, 0.0000, 2.9977e-03, 0.0528, 0.0000, -2.4296e-02, 1.0000e+07, 4680.40792, tmax
11.23, 0.00, 0.0025, 0.0000, -8.3478e-05, 0.0030, 0.0000, 6.3766e-04, 0.0033, 0.0000, 1.3355e-03, 0.0085, 0.0000, 8.6763e-04, 0.0284, 0.0000, -1.4697e-02, 1.0000e+07, 4706.42477, tmax
11.97, 0.00, 0.0012, 0.0000, -3.2185e-06, 0.0017, 0.0000, -6.9599e-05, 0.0032, 0.0000, 8.6295e-04, 0.0101, 0.0000, 6.9693e-04, 0.0443, 0.0000, -2.2485e-02, 1.0000e+07, 4681.21001, tmax
9.13, 0.00, 0.0138, 0.0000, 1.1230e-04, 0.0132, 0.0000, 8.9125e-04, 0.0127, 0.0000, -2.7099e-05, 0.0132, 0.0000, -1.7775e-04, 0.0136, 0.0000, -2.5783e-03, 1.0000e+07, 4774.23285, tmax
10.01, 0.00, 0.0144, 0.0000, -1.2474e-04, 0.0128, 0.0000, 8.5320e-04, 0.0123, 0.0000, 4.3901e-04, 0.0141, 0.0000, 2.3370e-03, 0.0165, 0.0000, 1.8237e-03, 1.0000e+07, 4733.51836, tmax
11.68, 0.00, 0.0015, 0.0000, -9.5587e-05, 0.0021, 0.0000, 6.1028e-04, 0.0032, 0.0000, 6.8016e-04, 0.0091, 0.0000, -1.0740e-04, 0.0368, 0.0000, -6.6787e-03, 1.0000e+07, 4683.16720, tmax
12.17, 0.00, 0.0012, 0.0000, -5.2654e-05, 0.0016, 0.0000, 4.6515e-04, 0.0031, 0.0000, 2.0324e-03, 0.0109, 0.0000, -7.1642e-04, 0.0503, 0.0000, 3.6057e-03, 1.0000e+07, 4681.41936, tmax
10.27, 0.00, 0.0073, 0.0000, -1.0904e-04, 0.0063, 0.0000, 8.2018e-04, 0.0079, 0.0000, 1.3508e-04, 0.0103, 0.0000, 2.2210e-03, 0.0170, 0.0000, -6.4247e-03, 1.0000e+07, 4725.28610, tmax
10.15, 0.00, 0.0097, 0.0000, -7.2018e-05, 0.0086, 0.0000, 2.1068e-04, 0.0097, 0.0000, 2.4706e-04, 0.0115, 0.0000, 5.6738e-04, 0.0164, 0.0000, -4.1727e-03, 1.0000e+07, 4731.15127, tmax
12.39, 0.00, 0.0011, 0.0000, 6.4773e-06, 0.0015, 0.0000, -3.1178e-04, 0.0033, 0.0000, 1.3514e-03, 0.0117, 0.0000, 1.7373e-03, 0.0573, 0.0000, -3.5843e-03, 1.0000e+07, 4695.33057, tmax
10.26, 0.00, 0.0074, 0.0000, 3.7148e-05, 0.0065, 0.0000, 8.5519e-04, 0.0079, 0.0000, 8.5538e-04, 0.0103, 0.0000, -9.0593e-04, 0.0170, 0.0000, -8.1233e-03, 1.0000e+07, 4744.91149, tmax
6.95, 0.00, 0.0089, 0.0000, -2.1749e-04, 0.0091, 0.0000, 1.3382e-03, 0.0091, 0.0000, 2.1972e-04, 0.0084, 0.0000, 1.7248e-03, 0.0077, 0.0000, -6.6133e-04, 1.0000e+07, 4862.34924, tmax
12.07, 0.00, 0.0012, 0.0000, -1.9690e-05, 0.0016, 0.0000, 1.5765e-04, 0.0032, 0.0000, 6.2340e-04, 0.0104, 0.0000, -1.8741e-03, 0.0470, 0.0000, -2.4847e-02, 1.0000e+07, 4677.70044, tmax
9.20, 0.00, 0.0159, 0.0000, -1.7148e-04, 0.0150, 0.0000, 7.9566e-04, 0.0139, 0.0000, 1.7068e-03, 0.0143, 0.0000, -1.1074e-03, 0.0122, 0.0000, -4.8043e-03, 1.0000e+07, 4767.79491, tmax
11.37, 0.00, 0.0033, 0.0000, -7.5284e-05, 0.0040, 0.0000, 3.7557e-04, 0.0038, 0.0000, 1.7396e-03, 0.0086, 0.0000, -1.2662e-03, 0.0307, 0.0000, 2.5937e-03, 1.0000e+07, 4698.25031, tmax
7.58, 0.00, 0.0061, 0.0000, 1.7184e-05, 0.0064, 0.0000, -3.0287e-04, 0.0065, 0.0000, 8.4641e-04, 0.0068, 0.0000, -7.2251e-04, 0.0065, 0.0000, -1.2551e-03, 1.0000e+07, 4838.44928, tmax
12.55, 0.00, 0.0011, 0.0000, 1.4465e-04, 0.0016, 0.0000, 8.9430e-04, 0.0033, 0.0000, -7.1420e-04, 0.0123, 0.0000, 3.9278e-03, 0.0637, 0.0000, -8.1968e-03, 1.0000e+07, 4680.42515, tmax
6.32, 0.00, 0.0125, 0.0000, -2.0022e-04, 0.0134, 0.0000, 6.9481e-04, 0.0143, 0.0000, 2.7281e-04, 0.0121, 0.0000, 6.4008e-04, 0.0081, 0.0000, 1.5608e-03, 1.0000e+07, 4895.72992, tmax
6.73, 0.00, 0.0450, 0.0000, -7.4760e-04, 0.0409, 0.0001, -7.2330e-04, 0.0329, 0.0000, 3.5433e-03, 0.0289, 0.0000, 1.1793e-04, 0.0320, 0.0000, 8.7336e-04, 1.0000e+07, 4885.25958, tmax
6.75, 0.00, 0.0366, 0.0000, -3.1163e-04, 0.0300, 0.0000, -3.3734e-04, 0.0324, 0.0000, 2.1353e-04, 0.0318, 0.0000, 1.2585e-03, 0.0315, 0.0000, 6.1407e-04, 1.0000e+07, 4877.19154, tmax
7.07, 0.00, 0.0082, 0.0000, -8.4914e-05, 0.0080, 0.0000, 1.0927e-03, 0.0085, 0.0000, -5.2112e-04, 0.0078, 0.0000, 2.4679e-04, 0.0070, 0.0000, -1.7795e-03, 1.0000e+07, 4860.33896, tmax
5.77, 0.00, 0.1551, 0.0005, -4.0599e-03, 0.1677, 0.0002, -1.2120e-02, 0.1328, 0.0005, 4.1982e-01, 0.1368, 0.0003, -2.6015e-01, 0.1524, 0.0004, 4.3174e-02, 2.3610e+05, 118.30474, collision
7.01, 0.00, 0.0071, 0.0000, -5.1126e-05, 0.0071, 0.0000, 3.1874e-04, 0.0078, 0.0000, 2.7369e-04, 0.0073, 0.0000, -3.9737e-04, 0.0060, 0.0000, -9.8667e-04, 1.0000e+07, 4868.32454, tmax
10.61, 0.00, 0.0039, 0.0000, -8.6825e-05, 0.0039, 0.0000, 5.6341e-04, 0.0051, 0.0000, 7.5955e-04, 0.0088, 0.0000, 6.6976e-05, 0.0200, 0.0000, -3.7690e-03, 1.0000e+07, 4729.23527, tmax
6.89, 0.00, 0.0077, 0.0000, -1.9966e-04, 0.0082, 0.0000, 9.0033e-04, 0.0086, 0.0000, -6.7370e-04, 0.0077, 0.0000, -3.2924e-04, 0.0062, 0.0000, 1.6556e-04, 1.0000e+07, 4872.97083, tmax
10.08, 0.00, 0.0118, 0.0000, 2.8984e-04, 0.0103, 0.0000, 9.4137e-04, 0.0112, 0.0000, 1.8692e-03, 0.0127, 0.0000, 1.4682e-03, 0.0166, 0.0000, -6.8397e-03, 1.0000e+07, 4734.01752, tmax
9.93, 0.00, 0.0201, 0.0000, 1.3802e-05, 0.0194, 0.0000, -3.5372e-04, 0.0171, 0.0000, 8.5461e-04, 0.0175, 0.0000, 1.1084e-03, 0.0179, 0.0000, -5.5513e-03, 1.0000e+07, 4746.29503, tmax
11.32, 0.00, 0.0039, 0.0000, -7.4174e-05, 0.0047, 0.0000, 6.8585e-04, 0.0033, 0.0000, 1.2302e-04, 0.0084, 0.0000, -6.8756e-04, 0.0299, 0.0000, 9.4217e-04, 1.0000e+07, 4697.09173, tmax
10.41, 0.00, 0.0054, 0.0000, -1.9203e-05, 0.0049, 0.0000, 9.3251e-05, 0.0065, 0.0000, 2.8216e-04, 0.0093, 0.0000, -3.6722e-05, 0.0180, 0.0000, -7.0057e-03, 1.0000e+07, 4718.78739, tmax
6.25, 0.00, 0.0145, 0.0000, -3.4050e-04, 0.0137, 0.0000, 1.0463e-03, 0.0159, 0.0000, -5.3663e-04, 0.0155, 0.0000, 1.0054e-03, 0.0109, 0.0000, -3.6858e-04, 1.0000e+07, 4900.31667, tmax
6.72, 0.00, 0.0082, 0.0000, -9.8895e-05, 0.0080, 0.0000, 1.8384e-03, 0.0100, 0.0000, 1.2184e-03, 0.0089, 0.0000, -1.4251e-03, 0.0068, 0.0000, -1.4534e-03, 1.0000e+07, 4881.24601, tmax
8.74, 0.00, 0.0083, 0.0000, -1.3911e-04, 0.0079, 0.0000, 9.1140e-04, 0.0084, 0.0000, -3.2379e-04, 0.0084, 0.0000, 9.8245e-04, 0.0088, 0.0000, 1.8209e-03, 1.0000e+07, 4789.63862, tmax
8.99, 0.00, 0.0106, 0.0000, -1.7094e-05, 0.0102, 0.0000, -4.7120e-05, 0.0101, 0.0000, 2.9977e-04, 0.0099, 0.0000, 6.7900e-04, 0.0104, 0.0000, -1.8719e-03, 1.0000e+07, 4780.96184, tmax
6.18, 0.00, 0.0148, 0.0000, -1.7826e-04, 0.0156, 0.0000, 7.3219e-04, 0.0175, 0.0000, -2.8740e-04, 0.0154, 0.0000, -1.6340e-04, 0.0093, 0.0000, 1.1451e-04, 1.0000e+07, 4906.63160, tmax
9.57, 0.00, 0.3459, 0.0009, 3.5602e-01, 0.3122, 0.0020, -2.6098e-01, 0.2319, 0.0013, 2.2517e-03, 0.2234, 0.0004, 7.6419e-03, 0.1470, 0.0007, 1.8607e-02, 3.9165e+05, 214.57261, collision
12.28, 0.00, 0.0015, 0.0000, -8.1361e-05, 0.0017, 0.0000, 9.1924e-04, 0.0038, 0.0000, 1.4015e-03, 0.0180, 0.0000, 2.1816e-03, 0.0531, 0.0000, -1.6749e-02, 1.0000e+07, 4680.04057, tmax
13.77, 0.00, 0.0003, 0.0003, 1.8952e-05, 0.0001, 0.0001, -5.2053e-05, 0.0025, 0.0025, 1.4398e-03, 0.0163, 0.0163, 2.8430e-03, 0.1606, 0.1606, -2.6660e-02, 8.5381e+02, 0.39662, a>0.4R_H
13.89, 0.00, 0.0002, 0.0002, -6.6716e-06, 0.0002, 0.0002, 2.0195e-05, 0.0021, 0.0021, 2.4474e-04, 0.0184, 0.0184, 4.2325e-03, 0.0118, 0.0118, -2.8462e-03, 8.5381e+02, 0.39057, a>0.4R_H
11.00, 0.00, 0.0026, 0.0000, -2.7092e-05, 0.0029, 0.0000, 8.0475e-04, 0.0037, 0.0000, 8.5506e-04, 0.0084, 0.0000, 7.4749e-04, 0.0248, 0.0000, -3.1845e-03, 1.0000e+07, 4703.09103, tmax
12.38, 0.00, 0.0011, 0.0000, -7.6957e-05, 0.0015, 0.0000, 7.4919e-04, 0.0032, 0.0000, -1.4392e-04, 0.0115, 0.0000, -9.6680e-04, 0.0574, 0.0000, -4.5151e-06, 1.0000e+07, 4698.61276, tmax
7.63, 0.00, 0.0062, 0.0000, -3.1301e-05, 0.0063, 0.0000, 9.2692e-04, 0.0065, 0.0000, 1.8999e-04, 0.0065, 0.0000, 1.6861e-03, 0.0062, 0.0000, -2.0653e-03, 1.0000e+07, 4867.20357, tmax
13.75, 0.00, 0.0002, 0.0002, 4.0210e-05, 0.0004, 0.0004, 9.4608e-04, 0.0007, 0.0007, 1.1215e-03, 0.0134, 0.0134, -3.8406e-03, 0.1524, 0.1524, -3.4638e-02, 8.5381e+02, 0.50535, a>0.4R_H
7.34, 0.00, 0.0068, 0.0000, -4.0424e-05, 0.0069, 0.0000, 1.2731e-04, 0.0073, 0.0000, 3.2782e-04, 0.0069, 0.0000, -6.0696e-04, 0.0061, 0.0000, -9.2160e-04, 1.0000e+07, 4862.97953, tmax
7.15, 0.00, 0.2220, 0.0005, -2.4746e-02, 0.2047, 0.0001, -3.7772e-02, 0.2401, 0.0003, 8.0704e-02, 0.2449, 0.0002, 1.0077e-01, 0.2388, 0.0001, 8.8741e-02, 1.0927e+06, 541.88592, collision
13.16, 0.00, 0.0013, 0.0000, 1.5620e-05, 0.0018, 0.0000, -1.1749e-04, 0.0034, 0.0000, 1.0935e-03, 0.0160, 0.0000, 2.4411e-03, 0.0968, 0.0001, -4.5599e-02, 1.0000e+07, 4653.75297, tmax
9.10, 0.00, 0.0127, 0.0000, -9.4866e-05, 0.0122, 0.0000, 7.7622e-04, 0.0115, 0.0000, 7.8644e-04, 0.0109, 0.0000, -1.3561e-04, 0.0121, 0.0000, -6.1665e-04, 1.0000e+07, 4806.05286, tmax
10.39, 0.00, 0.0056, 0.0000, -4.4713e-05, 0.0051, 0.0000, 7.2614e-05, 0.0067, 0.0000, 1.2184e-03, 0.0093, 0.0000, 1.8379e-04, 0.0179, 0.0000, -5.8576e-03, 1.0000e+07, 4729.12721, tmax
9.92, 0.00, 0.0216, 0.0000, -1.1060e-04, 0.0203, 0.0000, 4.3084e-04, 0.0180, 0.0000, 1.1167e-03, 0.0183, 0.0000, 1.8252e-03, 0.0181, 0.0000, -3.6859e-03, 1.0000e+07, 4742.08456, tmax
12.70, 0.00, 0.0010, 0.0000, -3.5393e-05, 0.0015, 0.0000, 2.6070e-04, 0.0032, 0.0000, 6.7517e-04, 0.0133, 0.0000, -1.1265e-03, 0.0706, 0.0001, -3.8173e-02, 1.0000e+07, 4680.65179, tmax
6.52, 0.00, 0.0099, 0.0000, -2.3877e-04, 0.0103, 0.0000, 1.8047e-03, 0.0115, 0.0000, 4.5013e-04, 0.0100, 0.0000, 6.4323e-04, 0.0070, 0.0000, 1.9420e-04, 1.0000e+07, 4893.71311, tmax
5.99, 0.00, 0.1946, 0.0002, -5.8261e-02, 0.1762, 0.0004, 5.4582e-01, 0.1568, 0.0002, -2.6784e-01, 0.1311, 0.0001, 3.5941e-02, 0.1814, 0.0001, 1.9741e-02, 3.3572e+05, 165.22892, collision
6.87, 0.00, 0.0086, 0.0000, -7.0686e-05, 0.0085, 0.0000, 1.6828e-03, 0.0087, 0.0000, 1.5279e-03, 0.0086, 0.0000, 1.1542e-03, 0.0066, 0.0000, 1.3523e-03, 1.0000e+07, 4872.28476, tmax
9.33, 0.00, 0.0342, 0.0000, -1.3894e-05, 0.0332, 0.0000, 1.2547e-04, 0.0297, 0.0000, 8.2534e-04, 0.0256, 0.0000, -4.4962e-04, 0.0207, 0.0000, -3.0241e-04, 1.0000e+07, 4773.38665, tmax
7.43, 0.00, 0.0060, 0.0000, 8.2415e-04, 0.0063, 0.0000, 4.6312e-04, 0.0065, 0.0000, -6.6721e-04, 0.0064, 0.0000, 4.6658e-04, 0.0060, 0.0000, -3.8872e-04, 1.0000e+07, 4845.56354, tmax
10.93, 0.00, 0.0027, 0.0000, -7.5292e-05, 0.0031, 0.0000, 4.2596e-04, 0.0039, 0.0000, 3.0692e-06, 0.0083, 0.0000, 9.5984e-04, 0.0239, 0.0000, -6.4885e-04, 1.0000e+07, 4705.33028, tmax
8.11, 0.00, 0.0063, 0.0000, -2.7682e-06, 0.0063, 0.0000, 6.6921e-05, 0.0064, 0.0000, 2.7893e-04, 0.0068, 0.0000, 6.7061e-04, 0.0068, 0.0000, 8.0683e-04, 1.0000e+07, 4820.83250, tmax
8.57, 0.00, 0.0074, 0.0000, 2.0029e-05, 0.0073, 0.0000, 5.0196e-05, 0.0073, 0.0000, 1.2732e-03, 0.0079, 0.0000, -1.6856e-05, 0.0081, 0.0000, -1.0901e-03, 1.0000e+07, 4799.04279, tmax
