# dH, e0, eM1_max, eM1_min, dA1_over_A0, eM2_max, eM2_min, dA2_over_A0, eM3_max, eM3_min, dA3_over_A0, t_end(PM), wall_time, fate
5.94, 0.00, 0.0078, 0.0000, 3.5072e-04, 0.0161, 0.0000, 1.3390e-02, 0.0258, 0.0000, -3.8103e-03, 1.0000e+07, 3238.69189, tmax
7.83, 0.00, 0.0096, 0.0000, -1.3108e-04, 0.0191, 0.0000, 1.2830e-02, 0.0427, 0.0000, 2.8405e-02, 1.0000e+07, 3163.35470, tmax
10.13, 0.00, 0.0003, 0.0003, -8.6840e-05, 0.0126, 0.0126, 5.5199e-03, 0.0728, 0.0728, 1.4786e-02, 8.5381e+02, 0.26610, a>0.4R_H
4.79, 0.00, 0.0233, 0.0000, -7.4844e-04, 0.0301, 0.0000, 6.9379e-03, 0.0250, 0.0000, 8.2088e-03, 1.0000e+07, 3368.65281, tmax
5.95, 0.00, 0.0078, 0.0000, -6.6099e-04, 0.0160, 0.0000, 9.2640e-03, 0.0258, 0.0000, 9.9521e-03, 1.0000e+07, 3219.14358, tmax
7.20, 0.00, 0.0089, 0.0000, -1.1961e-04, 0.0160, 0.0000, 1.7101e-03, 0.0339, 0.0000, 1.4943e-02, 1.0000e+07, 3184.37597, tmax
4.32, 0.00, 0.0650, 0.0001, -3.2297e-03, 0.0687, 0.0001, 9.9614e-03, 0.0274, 0.0000, 9.0389e-03, 1.0000e+07, 3306.72155, tmax
9.32, 0.00, 0.0051, 0.0000, -1.0382e-04, 0.0164, 0.0000, 1.1544e-02, 0.1266, 0.0000, 2.7079e-02, 1.0000e+07, 3205.81848, tmax
4.26, 0.00, 0.2477, 0.0001, -8.8607e-02, 0.2831, 0.0001, 2.2230e-01, 0.2102, 0.0001, 2.9711e-01, 1.5410e+06, 516.11935, collision
5.41, 0.00, 0.0110, 0.0000, -8.4914e-04, 0.0186, 0.0000, 1.0037e-02, 0.0245, 0.0000, -3.5523e-04, 1.0000e+07, 3249.66661, tmax
6.08, 0.00, 0.0074, 0.0000, 6.3030e-04, 0.0158, 0.0000, 1.4764e-02, 0.0266, 0.0000, 2.4758e-02, 1.0000e+07, 3209.73081, tmax
5.56, 0.00, 0.0098, 0.0000, 5.0378e-05, 0.0176, 0.0000, 8.8658e-04, 0.0250, 0.0000, 7.5905e-03, 1.0000e+07, 3237.53201, tmax
9.75, 0.00, 0.0041, 0.0000, 2.6935e-05, 0.0168, 0.0000, -2.2503e-03, 0.2298, 0.0004, 4.1209e-02, 1.0000e+07, 3148.69925, tmax
8.00, 0.00, 0.0070, 0.0000, -2.4051e-04, 0.0171, 0.0000, 1.0260e-02, 0.0466, 0.0000, 1.5500e-02, 1.0000e+07, 3162.32733, tmax
7.88, 0.00, 0.0084, 0.0000, 3.1567e-05, 0.0184, 0.0000, 1.4121e-02, 0.0438, 0.0000, 2.9121e-02, 1.0000e+07, 3155.91360, tmax
9.04, 0.00, 0.0056, 0.0000, -2.7217e-06, 0.0162, 0.0000, -3.8227e-04, 0.0951, 0.0002, 3.0983e-02, 1.0000e+07, 3151.39454, tmax
4.40, 0.00, 0.0869, 0.0000, -2.2528e-03, 0.0800, 0.0000, 8.3610e-03, 0.0284, 0.0000, 4.0988e-03, 1.0000e+07, 3315.73681, tmax
5.85, 0.00, 0.0081, 0.0000, 1.3855e-04, 0.0164, 0.0000, -1.2730e-03, 0.0257, 0.0000, 3.1189e-04, 1.0000e+07, 3223.54201, tmax
10.71, 0.00, 0.0003, 0.0003, -5.3589e-05, 0.0127, 0.0127, 1.0445e-02, 213090.7017, 1.0000, -1.0008e+00, 8.5381e+02, 0.29625, a<0
6.46, 0.00, 0.0080, 0.0000, 1.2244e-04, 0.0165, 0.0000, 2.4300e-04, 0.0282, 0.0000, 6.7919e-03, 1.0000e+07, 3189.42351, tmax
3.95, 0.00, 0.2635, 0.0165, -3.1631e-01, 0.2577, 0.0042, 3.5478e+00, 0.3869, 0.0023, 5.1664e-01, 1.7862e+04, 6.66352, collision
9.66, 0.00, 0.0043, 0.0000, -7.5152e-05, 0.0166, 0.0000, 3.0611e-03, 0.1975, 0.0003, 4.9365e-03, 1.0000e+07, 3146.40987, tmax
3.97, 0.00, 0.2401, 0.0014, 1.5661e+00, 0.2440, 0.0012, -4.3883e-01, 0.2300, 0.0015, 9.1296e-02, 1.7975e+04, 6.57964, collision
9.92, 0.00, 0.0004, 0.0004, -1.1022e-04, 0.0077, 0.0077, 8.4233e-03, 0.1110, 0.1110, 8.6256e-02, 8.5381e+02, 0.26641, a>0.4R_H
6.05, 0.00, 0.0074, 0.0000, 1.9704e-04, 0.0158, 0.0000, -1.5712e-03, 0.0262, 0.0000, 4.9495e-03, 1.0000e+07, 3225.97383, tmax
7.40, 0.00, 0.0090, 0.0000, 4.8993e-04, 0.0150, 0.0000, 1.4347e-02, 0.0363, 0.0000, 1.3651e-02, 1.0000e+07, 3174.28142, tmax
7.95, 0.00, 0.0075, 0.0000, -2.4120e-04, 0.0175, 0.0000, 7.8545e-03, 0.0453, 0.0000, 9.5570e-03, 1.0000e+07, 3163.58684, tmax
10.61, 0.00, 0.0004, 0.0004, 4.5310e-05, 0.0164, 0.0164, 1.3490e-02, 238342.6556, 1.0000, -1.0008e+00, 8.5381e+02, 0.26849, a<0
6.29, 0.00, 0.0064, 0.0000, 5.1290e-05, 0.0158, 0.0000, 3.3832e-04, 0.0274, 0.0000, 3.4244e-03, 1.0000e+07, 3205.93736, tmax
7.84, 0.00, 0.0093, 0.0000, -2.8702e-04, 0.0190, 0.0000, 8.0668e-03, 0.0433, 0.0000, 2.7450e-02, 1.0000e+07, 3163.48368, tmax
8.46, 0.00, 0.0058, 0.0000, 1.0951e-04, 0.0160, 0.0000, 1.4278e-02, 0.0611, 0.0001, 1.3974e-02, 1.0000e+07, 3153.00057, tmax
5.93, 0.00, 0.0079, 0.0000, -4.5681e-04, 0.0163, 0.0000, 5.7482e-03, 0.0257, 0.0000, 1.0301e-02, 1.0000e+07, 3219.58944, tmax
10.24, 0.00, 0.0005, 0.0005, -8.5861e-05, 0.0134, 0.0134, 3.3728e-03, 0.3194, 0.3194, -2.3127e-03, 8.5381e+02, 0.26696, a>0.4R_H
4.63, 0.00, 0.0306, 0.0000, 1.9433e-04, 0.0370, 0.0000, -3.5206e-03, 0.0255, 0.0000, 6.0472e-03, 1.0000e+07, 3282.15901, tmax
4.34, 0.00, 0.0613, 0.0001, -2.3893e-03, 0.0639, 0.0001, 7.1967e-03, 0.0271, 0.0000, 1.8939e-02, 1.0000e+07, 3303.08110, tmax
9.07, 0.00, 0.0054, 0.0000, 1.7379e-04, 0.0160, 0.0000, 1.5561e-02, 0.0983, 0.0002, 4.2327e-03, 1.0000e+07, 3166.39928, tmax
4.01, 0.00, 0.2973, 0.0037, -3.6957e-02, 0.2490, 0.0034, 7.6384e-01, 0.1987, 0.0049, 4.0342e-02, 4.6491e+04, 17.06204, collision
8.33, 0.00, 0.0059, 0.0000, 2.8650e-05, 0.0163, 0.0000, -1.1349e-03, 0.0558, 0.0000, 8.8390e-03, 1.0000e+07, 3157.64546, tmax
7.72, 0.00, 0.0143, 0.0000, 1.2089e-04, 0.0220, 0.0000, -1.8823e-03, 0.0412, 0.0000, 1.1404e-02, 1.0000e+07, 3167.85349, tmax
7.02, 0.00, 0.0092, 0.0000, 5.8666e-04, 0.0166, 0.0000, 1.4405e-02, 0.0321, 0.0000, -1.0791e-02, 1.0000e+07, 3179.76484, tmax
10.20, 0.00, 0.0004, 0.0004, -1.0489e-05, 0.0083, 0.0083, -2.7973e-03, 0.3157, 0.3157, 1.1372e-02, 8.5381e+02, 0.26625, a>0.4R_H
9.73, 0.00, 0.0042, 0.0000, -1.1206e-04, 0.0169, 0.0000, 8.4477e-03, 0.2198, 0.0003, 1.9464e-02, 1.0000e+07, 3150.74734, tmax
5.13, 0.00, 0.0143, 0.0000, 5.0462e-04, 0.0222, 0.0000, -2.4013e-03, 0.0243, 0.0000, 6.3908e-03, 1.0000e+07, 3260.04544, tmax
7.58, 0.00, 0.0118, 0.0000, -9.9311e-05, 0.0180, 0.0000, 2.3920e-03, 0.0387, 0.0000, 9.3056e-03, 1.0000e+07, 3166.83286, tmax
5.84, 0.00, 0.0081, 0.0000, 2.7842e-06, 0.0165, 0.0000, -2.6505e-04, 0.0255, 0.0000, -6.0498e-04, 1.0000e+07, 3222.33034, tmax
7.31, 0.00, 0.0088, 0.0000, -2.1760e-04, 0.0155, 0.0000, 3.9953e-03, 0.0350, 0.0000, 2.0818e-02, 1.0000e+07, 3188.44155, tmax
8.63, 0.00, 0.0056, 0.0000, -1.5040e-04, 0.0159, 0.0000, 4.6188e-03, 0.0686, 0.0001, 2.7117e-03, 1.0000e+07, 3153.26579, tmax
10.21, 0.00, 0.0001, 0.0001, 2.1975e-05, 0.0054, 0.0054, 4.7066e-03, 0.3473, 0.3473, -2.8729e-02, 8.5381e+02, 0.26633, a>0.4R_H
8.35, 0.00, 0.0058, 0.0000, 1.3774e-04, 0.0162, 0.0000, 1.4706e-02, 0.0570, 0.0001, 2.7112e-02, 1.0000e+07, 3154.11056, tmax
5.21, 0.00, 0.0139, 0.0000, -5.6082e-05, 0.0222, 0.0000, 2.7116e-04, 0.0246, 0.0000, 3.3294e-04, 1.0000e+07, 3274.20966, tmax
5.64, 0.00, 0.0092, 0.0000, -7.8443e-04, 0.0174, 0.0000, 1.1198e-02, 0.0250, 0.0000, 1.5469e-02, 1.0000e+07, 3240.81830, tmax
10.44, 0.00, 0.0117, 0.0117, 5.7396e-03, 0.0741, 0.0741, -1.1469e-02, 51878.3766, 1.0000, -1.0023e+00, 8.5381e+02, 0.26810, a<0
9.58, 0.00, 0.0046, 0.0000, -1.2927e-04, 0.0166, 0.0000, 9.8904e-03, 0.1753, 0.0003, 7.0402e-02, 1.0000e+07, 3144.56153, tmax
8.42, 0.00, 0.0058, 0.0000, -7.2310e-05, 0.0161, 0.0000, 1.7892e-03, 0.0596, 0.0000, 1.0095e-02, 1.0000e+07, 3165.93130, tmax
9.96, 0.00, 0.0003, 0.0003, 9.3473e-05, 0.0154, 0.0154, 1.6569e-02, 0.2843, 0.2843, 5.2440e-02, 8.5381e+02, 0.30029, a>0.4R_H
5.51, 0.00, 0.0104, 0.0000, -5.2389e-04, 0.0184, 0.0000, 4.7539e-03, 0.0246, 0.0000, 1.8579e-02, 1.0000e+07, 3258.52690, tmax
5.55, 0.00, 0.0099, 0.0000, -5.4628e-04, 0.0179, 0.0000, 4.8780e-03, 0.0247, 0.0000, -8.8602e-04, 1.0000e+07, 3238.27314, tmax
8.38, 0.00, 0.0058, 0.0000, 7.1869e-05, 0.0161, 0.0000, -2.4284e-03, 0.0579, 0.0001, 1.7003e-02, 1.0000e+07, 3249.36979, tmax
6.61, 0.00, 0.0085, 0.0000, -4.2969e-04, 0.0170, 0.0000, 6.8253e-03, 0.0292, 0.0000, 1.9748e-02, 1.0000e+07, 3190.85235, tmax
9.50, 0.00, 0.0047, 0.0000, 1.4104e-04, 0.0163, 0.0000, 1.6489e-02, 0.1559, 0.0001, 7.5957e-02, 1.0000e+07, 3161.72457, tmax
6.76, 0.00, 0.0091, 0.0000, -3.5489e-04, 0.0173, 0.0000, 1.1519e-02, 0.0300, 0.0000, 1.7107e-02, 1.0000e+07, 3189.22352, tmax
6.37, 0.00, 0.0078, 0.0000, -4.3736e-04, 0.0164, 0.0000, 1.1996e-02, 0.0275, 0.0000, 1.9292e-02, 1.0000e+07, 3291.23619, tmax
6.36, 0.00, 0.0078, 0.0000, 1.8249e-04, 0.0163, 0.0000, -1.1390e-03, 0.0273, 0.0000, 6.2946e-03, 1.0000e+07, 3202.76234, tmax
10.91, 0.00, 0.0000, 1.0000, 1.0288e-02, 0.0000, 1.0000, 7.0441e-02, 0.0000, 1.0000, -4.3113e-01, 9.9456e+01, 0.03150, collision
3.78, 0.00, 0.0000, 1.0000, -9.1307e-02, 0.0000, 1.0000, 5.5116e-01, 0.0000, 1.0000, -1.7418e-02, 6.5456e+01, 0.02368, collision
5.72, 0.00, 0.0088, 0.0000, -5.5918e-04, 0.0169, 0.0000, 6.8074e-03, 0.0251, 0.0000, 1.8801e-02, 1.0000e+07, 3232.53877, tmax
5.31, 0.00, 0.0119, 0.0000, -7.2979e-04, 0.0199, 0.0000, 9.7135e-03, 0.0243, 0.0000, -8.0651e-03, 1.0000e+07, 3247.63340, tmax
6.72, 0.00, 0.0089, 0.0000, 2.3860e-04, 0.0173, 0.0000, -1.6239e-03, 0.0297, 0.0000, 3.4938e-03, 1.0000e+07, 3193.03306, tmax
9.23, 0.00, 0.0052, 0.0000, -8.1940e-05, 0.0162, 0.0000, 1.2098e-02, 0.1152, 0.0002, 2.3412e-02, 1.0000e+07, 3156.64807, tmax
10.67, 0.00, 0.0003, 0.0003, -8.5986e-07, 0.0165, 0.0165, 2.8430e-04, 222618.2732, 1.0000, -1.0008e+00, 8.5381e+02, 0.28960, a<0
6.62, 0.00, 0.0085, 0.0000, -2.9314e-04, 0.0170, 0.0000, 3.8352e-03, 0.0292, 0.0000, 1.8383e-02, 1.0000e+07, 3236.15124, tmax
8.44, 0.00, 0.0057, 0.0000, -1.9457e-04, 0.0159, 0.0000, 8.7040e-03, 0.0604, 0.0000, 6.8689e-03, 1.0000e+07, 3158.28720, tmax
9.79, 0.00, 0.0039, 0.0000, 6.9652e-05, 0.0161, 0.0001, 1.6188e-02, 0.2376, 0.0038, 1.0493e-01, 9.5149e+04, 29.98181, a>0.4R_H
9.67, 0.00, 0.0043, 0.0000, -2.1441e-05, 0.0166, 0.0000, -3.8843e-05, 0.2006, 0.0002, 9.4806e-03, 1.0000e+07, 3147.38878, tmax
9.20, 0.00, 0.0056, 0.0000, -1.0433e-04, 0.0162, 0.0000, 1.0707e-02, 0.1119, 0.0002, 3.3744e-02, 1.0000e+07, 3149.21931, tmax
9.46, 0.00, 0.0048, 0.0000, -5.3812e-05, 0.0164, 0.0000, 1.3240e-02, 0.1498, 0.0005, 2.8214e-02, 1.0000e+07, 3147.57562, tmax
7.92, 0.00, 0.0078, 0.0000, 3.7262e-04, 0.0178, 0.0000, 1.4526e-02, 0.0449, 0.0000, 1.7800e-02, 1.0000e+07, 3162.10556, tmax
7.78, 0.00, 0.0114, 0.0000, -6.5133e-05, 0.0202, 0.0000, 1.2649e-02, 0.0415, 0.0000, 5.9611e-03, 1.0000e+07, 3161.81489, tmax
7.13, 0.00, 0.0090, 0.0000, -3.2242e-04, 0.0164, 0.0000, 6.0716e-03, 0.0332, 0.0000, 1.3736e-02, 1.0000e+07, 3174.92320, tmax
5.47, 0.00, 0.0115, 0.0000, 9.7718e-04, 0.0188, 0.0000, 1.2376e-02, 0.0248, 0.0000, 1.6233e-02, 1.0000e+07, 3238.64909, tmax
5.26, 0.00, 0.0132, 0.0000, 1.7338e-03, 0.0209, 0.0000, 1.2229e-02, 0.0247, 0.0000, 7.9700e-03, 1.0000e+07, 3331.72728, tmax
5.48, 0.00, 0.0110, 0.0000, 1.7546e-04, 0.0188, 0.0000, -1.1284e-04, 0.0247, 0.0000, 1.0887e-02, 1.0000e+07, 3249.90125, tmax
3.83, 0.00, 0.0000, 1.0000, 3.2965e-01, 0.0000, 1.0000, -1.9936e-01, 0.0000, 1.0000, 7.3952e-02, 2.5456e+02, 0.10003, collision
8.43, 0.00, 0.0058, 0.0000, -1.7523e-04, 0.0160, 0.0000, 9.8744e-03, 0.0600, 0.0000, 3.1126e-02, 1.0000e+07, 3158.52505, tmax
10.09, 0.00, 0.0004, 0.0002, 6.7369e-07, 0.0157, 0.0073, -1.6267e-03, 0.2048, 0.1252, 4.4352e-02, 8.8797e+02, 0.27653, a>0.4R_H
7.32, 0.00, 0.0088, 0.0000, -3.4823e-04, 0.0153, 0.0000, 8.4846e-03, 0.0354, 0.0000, 1.5067e-02, 1.0000e+07, 3181.29550, tmax
4.03, 0.00, 0.2672, 0.0028, 3.3783e-01, 0.2550, 0.0016, -2.1673e-01, 0.1939, 0.0015, 4.9656e-02, 8.2628e+04, 29.90676, collision
8.99, 0.00, 0.0055, 0.0000, 3.9168e-05, 0.0161, 0.0000, -1.0555e-03, 0.0913, 0.0000, 1.3349e-02, 1.0000e+07, 3151.61404, tmax
5.77, 0.00, 0.0087, 0.0000, -1.3513e-04, 0.0169, 0.0000, 1.1888e-03, 0.0254, 0.0000, -2.7645e-03, 1.0000e+07, 3226.91924, tmax
8.50, 0.00, 0.0056, 0.0000, -1.4980e-04, 0.0160, 0.0000, 1.1115e-02, 0.0623, 0.0001, 2.5065e-02, 1.0000e+07, 3165.15439, tmax
7.67, 0.00, 0.0151, 0.0000, -2.0733e-04, 0.0217, 0.0000, 1.1311e-02, 0.0397, 0.0000, 1.3834e-02, 1.0000e+07, 3182.27943, tmax
7.85, 0.00, 0.0090, 0.0000, 3.9233e-04, 0.0186, 0.0000, 1.4916e-02, 0.0435, 0.0000, 1.5636e-02, 1.0000e+07, 3165.71325, tmax
9.47, 0.00, 0.0048, 0.0000, -1.0683e-05, 0.0164, 0.0000, 1.3742e-02, 0.1503, 0.0002, 2.9210e-02, 1.0000e+07, 3147.80386, tmax
7.49, 0.00, 0.0098, 0.0000, 1.7787e-04, 0.0159, 0.0000, 1.3879e-02, 0.0376, 0.0000, -1.1963e-02, 1.0000e+07, 3165.92649, tmax
7.37, 0.00, 0.0089, 0.0000, -1.0183e-04, 0.0150, 0.0000, 1.6191e-03, 0.0359, 0.0000, -2.4171e-03, 1.0000e+07, 3172.97578, tmax
7.79, 0.00, 0.0110, 0.0000, -1.5261e-04, 0.0199, 0.0000, 3.3370e-03, 0.0417, 0.0000, 1.6617e-02, 1.0000e+07, 3161.33657, tmax
5.50, 0.00, 0.0106, 0.0000, -7.6974e-04, 0.0185, 0.0000, 8.6433e-03, 0.0248, 0.0000, 1.4031e-02, 1.0000e+07, 3234.92468, tmax
9.61, 0.00, 0.0048, 0.0000, -9.7902e-05, 0.0168, 0.0000, 4.2521e-03, 0.1820, 0.0002, 3.8749e-02, 1.0000e+07, 3150.19884, tmax
7.06, 0.00, 0.0091, 0.0000, 1.3046e-04, 0.0166, 0.0000, -1.2500e-03, 0.0327, 0.0000, 7.5459e-03, 1.0000e+07, 3178.11577, tmax
5.04, 0.00, 0.0161, 0.0000, -3.4341e-04, 0.0238, 0.0000, 2.5344e-03, 0.0242, 0.0000, 2.2897e-03, 1.0000e+07, 3260.75648, tmax
8.88, 0.00, 0.0055, 0.0000, -1.6893e-04, 0.0160, 0.0000, 1.0243e-02, 0.0831, 0.0001, 2.1512e-02, 1.0000e+07, 3157.22822, tmax
9.40, 0.00, 0.0049, 0.0000, -7.4451e-06, 0.0164, 0.0000, 1.4597e-02, 0.1383, 0.0004, 1.8648e-02, 1.0000e+07, 3147.43679, tmax
7.36, 0.00, 0.0089, 0.0000, -1.4865e-04, 0.0152, 0.0000, 2.2788e-03, 0.0357, 0.0000, 1.8791e-02, 1.0000e+07, 3182.14632, tmax
7.45, 0.00, 0.0094, 0.0000, -1.7183e-05, 0.0154, 0.0000, 6.6133e-04, 0.0370, 0.0000, 6.0522e-03, 1.0000e+07, 3167.80832, tmax
9.08, 0.00, 0.0054, 0.0000, -7.2607e-05, 0.0161, 0.0000, 1.1865e-02, 0.0988, 0.0002, 4.7764e-02, 1.0000e+07, 3153.00957, tmax
6.12, 0.00, 0.0079, 0.0000, 6.4954e-04, 0.0158, 0.0000, 1.3520e-02, 0.0269, 0.0000, 2.3592e-02, 1.0000e+07, 3212.48495, tmax
8.82, 0.00, 0.0056, 0.0000, -9.7676e-05, 0.0160, 0.0000, 1.2683e-02, 0.0793, 0.0001, 3.5373e-02, 1.0000e+07, 3154.13616, tmax
4.60, 0.00, 0.0325, 0.0000, 5.7521e-04, 0.0386, 0.0000, -3.5143e-03, 0.0258, 0.0000, 8.9873e-03, 1.0000e+07, 3284.36919, tmax
6.10, 0.00, 0.0073, 0.0000, -2.7926e-04, 0.0156, 0.0000, 3.0945e-03, 0.0267, 0.0000, 1.6999e-02, 1.0000e+07, 3208.88448, tmax
8.22, 0.00, 0.0061, 0.0000, 2.6213e-04, 0.0165, 0.0000, 1.4967e-02, 0.0525, 0.0000, -1.1904e-02, 1.0000e+07, 3155.07831, tmax
5.29, 0.00, 0.0122, 0.0000, 1.7827e-03, 0.0201, 0.0000, 1.2754e-02, 0.0245, 0.0000, 1.7261e-02, 1.0000e+07, 3248.61654, tmax
8.30, 0.00, 0.0059, 0.0000, 1.8695e-04, 0.0161, 0.0000, 1.5053e-02, 0.0549, 0.0000, -6.0039e-03, 1.0000e+07, 3163.04664, tmax
4.77, 0.00, 0.0238, 0.0000, -1.0571e-03, 0.0306, 0.0000, 1.0851e-02, 0.0252, 0.0000, -9.0849e-03, 1.0000e+07, 3274.65718, tmax
8.72, 0.00, 0.0056, 0.0000, -1.8252e-04, 0.0157, 0.0000, 7.9920e-03, 0.0730, 0.0001, 5.4007e-03, 1.0000e+07, 3155.34107, tmax
9.33, 0.00, 0.0051, 0.0000, 6.0529e-05, 0.0162, 0.0000, -1.8011e-03, 0.1282, 0.0004, 1.2640e-02, 1.0000e+07, 3148.42140, tmax
8.81, 0.00, 0.0056, 0.0000, 2.6257e-05, 0.0160, 0.0000, -1.5617e-04, 0.0785, 0.0001, 2.2853e-02, 1.0000e+07, 3148.04515, tmax
8.93, 0.00, 0.0055, 0.0000, -1.7125e-04, 0.0159, 0.0000, 7.5991e-03, 0.0867, 0.0001, -3.3805e-03, 1.0000e+07, 3168.00505, tmax
4.57, 0.00, 0.0351, 0.0000, -8.7774e-04, 0.0402, 0.0000, 4.6254e-03, 0.0261, 0.0000, 1.4936e-02, 1.0000e+07, 3285.48290, tmax
9.28, 0.00, 0.0052, 0.0000, -1.5490e-05, 0.0163, 0.0000, 4.7972e-05, 0.1219, 0.0002, 2.7293e-03, 1.0000e+07, 3150.56072, tmax
4.41, 0.00, 0.0552, 0.0000, 5.6826e-04, 0.0590, 0.0000, 1.0197e-02, 0.0272, 0.0000, 1.5105e-02, 1.0000e+07, 3295.05013, tmax
6.80, 0.00, 0.0096, 0.0000, 7.4798e-05, 0.0173, 0.0000, -1.1763e-03, 0.0303, 0.0000, 1.1837e-02, 1.0000e+07, 3185.37636, tmax
9.52, 0.00, 0.0047, 0.0000, 5.8041e-05, 0.0166, 0.0000, -2.0646e-03, 0.1611, 0.0004, 2.4101e-02, 1.0000e+07, 3147.59359, tmax
7.41, 0.00, 0.0091, 0.0000, 3.3287e-04, 0.0150, 0.0000, 1.4463e-02, 0.0361, 0.0000, 2.5818e-02, 1.0000e+07, 3187.91318, tmax
7.38, 0.00, 0.0089, 0.0000, -1.7345e-04, 0.0149, 0.0000, 2.9923e-03, 0.0359, 0.0000, 1.7869e-04, 1.0000e+07, 3174.00507, tmax
5.15, 0.00, 0.0140, 0.0000, 5.0885e-04, 0.0220, 0.0000, -2.4774e-03, 0.0242, 0.0000, 6.7330e-03, 1.0000e+07, 3257.77207, tmax
8.84, 0.00, 0.0056, 0.0000, 8.1405e-05, 0.0160, 0.0000, 1.4873e-02, 0.0804, 0.0000, 1.4973e-02, 1.0000e+07, 3152.31991, tmax
7.44, 0.00, 0.0093, 0.0000, -2.4493e-04, 0.0153, 0.0000, 1.0856e-02, 0.0366, 0.0000, -5.5428e-03, 1.0000e+07, 3166.90536, tmax
4.59, 0.00, 0.0334, 0.0000, 1.4003e-04, 0.0393, 0.0000, -2.3418e-03, 0.0257, 0.0000, 5.0461e-03, 1.0000e+07, 3279.47321, tmax
4.66, 0.00, 0.0289, 0.0000, -9.5903e-04, 0.0351, 0.0000, 1.1488e-02, 0.0253, 0.0000, -5.4363e-04, 1.0000e+07, 3276.29363, tmax
8.29, 0.00, 0.0059, 0.0000, -1.3248e-05, 0.0163, 0.0000, 1.3003e-02, 0.0548, 0.0000, -3.8718e-03, 1.0000e+07, 3156.42844, tmax
5.07, 0.00, 0.0155, 0.0000, -8.0007e-04, 0.0230, 0.0000, 6.2242e-03, 0.0244, 0.0000, -5.5447e-05, 1.0000e+07, 3272.20385, tmax
8.70, 0.00, 0.0056, 0.0000, -7.6698e-06, 0.0161, 0.0000, 2.1071e-04, 0.0714, 0.0000, -2.7261e-03, 1.0000e+07, 3158.18185, tmax
4.38, 0.00, 0.0619, 0.0000, 1.2753e-03, 0.0625, 0.0001, -5.8186e-03, 0.0262, 0.0000, 5.8288e-03, 1.0000e+07, 3302.97785, tmax
9.35, 0.00, 0.0050, 0.0000, -1.2046e-05, 0.0164, 0.0000, -6.5496e-04, 0.1309, 0.0002, 2.2677e-02, 1.0000e+07, 3148.47267, tmax
5.57, 0.00, 0.0097, 0.0000, -4.1313e-04, 0.0179, 0.0000, 3.9957e-03, 0.0247, 0.0000, 1.6993e-02, 1.0000e+07, 3231.42961, tmax
5.34, 0.00, 0.0117, 0.0000, -2.9305e-04, 0.0196, 0.0000, 1.1226e-02, 0.0246, 0.0000, 2.1387e-02, 1.0000e+07, 3248.33532, tmax
7.28, 0.00, 0.0088, 0.0000, -7.5211e-05, 0.0155, 0.0000, 1.3007e-02, 0.0347, 0.0000, -4.2700e-03, 1.0000e+07, 3185.57972, tmax
5.25, 0.00, 0.0132, 0.0000, 1.8063e-03, 0.0207, 0.0000, 1.2438e-02, 0.0245, 0.0000, 3.2396e-04, 1.0000e+07, 3253.85308, tmax
4.96, 0.00, 0.0177, 0.0000, 3.4811e-04, 0.0255, 0.0000, 1.2946e-02, 0.0244, 0.0000, -7.0240e-03, 1.0000e+07, 3276.00703, tmax
4.71, 0.00, 0.0260, 0.0000, -1.1435e-03, 0.0328, 0.0000, 6.7093e-03, 0.0251, 0.0000, 2.0880e-03, 1.0000e+07, 3275.90125, tmax
5.43, 0.00, 0.0116, 0.0000, 1.5586e-03, 0.0183, 0.0000, 1.2391e-02, 0.0245, 0.0000, 8.7699e-03, 1.0000e+07, 3321.06073, tmax
6.94, 0.00, 0.0092, 0.0000, -4.1728e-04, 0.0170, 0.0000, 1.0159e-02, 0.0317, 0.0000, -1.1697e-05, 1.0000e+07, 3181.48296, tmax
5.97, 0.00, 0.0076, 0.0000, 5.7081e-04, 0.0161, 0.0000, 1.4150e-02, 0.0259, 0.0000, 1.9605e-02, 1.0000e+07, 3220.13348, tmax
8.47, 0.00, 0.0058, 0.0000, 7.3418e-06, 0.0161, 0.0000, -5.7465e-04, 0.0614, 0.0000, 2.8763e-03, 1.0000e+07, 3161.40127, tmax
7.12, 0.00, 0.0090, 0.0000, -3.6645e-04, 0.0164, 0.0000, 8.3452e-03, 0.0331, 0.0000, 9.9635e-03, 1.0000e+07, 3178.43580, tmax
6.67, 0.00, 0.0087, 0.0000, -2.0598e-04, 0.0170, 0.0000, 2.6175e-03, 0.0293, 0.0000, 1.9262e-02, 1.0000e+07, 3247.72446, tmax
4.48, 0.00, 0.0431, 0.0000, -1.7384e-03, 0.0478, 0.0000, 8.4947e-03, 0.0263, 0.0000, 1.9787e-02, 1.0000e+07, 3294.33892, tmax
4.86, 0.00, 0.0211, 0.0000, -5.2712e-04, 0.0285, 0.0000, 3.0442e-03, 0.0248, 0.0000, -1.8874e-04, 1.0000e+07, 3272.03636, tmax
9.806, 0.00, 0.0014, 0.0002, -8.5631e-05, 0.0144, 0.0005, 1.1533e-02, 0.2410, 0.0152, 1.0390e-01, 7.0013e+03, 16.15883, a>0.4R_H
9.807, 0.00, 0.0017, 0.0002, 7.9106e-05, 0.0157, 0.0005, 1.6175e-02, 0.2232, 0.0099, 9.9668e-02, 8.0942e+03, 18.89980, a>0.4R_H
