# dH, e0, eM1_max, eM1_min, dA1_over_A0, eM2_max, eM2_min, dA2_over_A0, eM3_max, eM3_min, dA3_over_A0, t_end(PM), wall_time, fate
6.46, 0.00, 0.3607, 0.0000, 1.4796e+00, 0.4077, 0.0002, -4.8261e-01, 0.3726, 0.0001, 7.9073e-02, 5.2655e+05, 372.85354, collision
5.91, 0.00, 0.3339, 0.0000, 2.8818e-02, 0.5653, 0.0000, 6.6723e-01, 0.4255, 0.0001, 3.1139e-01, 1.5897e+06, 1021.02665, collision
4.60, 0.00, 0.3322, 0.0002, 5.2367e-01, 0.4041, 0.0001, -1.9755e-01, 0.2109, 0.0001, 1.1722e-01, 9.6782e+05, 653.51683, collision
7.08, 0.00, 0.3573, 0.0000, 1.1344e-01, 0.4121, 0.0001, 1.7484e+01, 0.3024, 0.0001, -5.5612e-01, 1.2736e+06, 859.76790, collision
9.01, 0.00, 0.3522, 0.0000, 5.3097e-01, 0.3011, 0.0000, 4.3783e-02, 0.0912, 0.0000, 7.3438e-03, 1.0000e+07, 4854.75177, tmax
6.27, 0.00, 0.3954, 0.0001, 4.4985e-02, 0.4113, 0.0003, 1.1793e-01, 0.6806, 0.0004, 7.4603e-01, 4.1581e+05, 318.53724, collision
5.70, 0.00, 0.6163, 0.0001, 4.3116e+00, 0.5767, 0.0000, -6.1278e-01, 0.6409, 0.0001, 1.6154e+00, 1.1526e+06, 749.39780, collision
8.71, 0.00, 0.4992, 0.0000, 3.7777e-01, 0.5634, 0.0000, 2.1472e-01, 0.5980, 0.0002, 6.0208e-01, 9.2766e+06, 4554.36307, a>0.4R_H
10.70, 0.00, 0.0003, 0.0003, 1.1943e-04, 0.0138, 0.0138, 1.3824e-02, 216037.4274, 1.0000, -1.0008e+00, 8.5381e+02, 0.61173, a<0
6.13, 0.00, 0.3726, 0.0001, 1.5430e-01, 0.2807, 0.0000, 2.7713e+00, 0.1693, 0.0000, -3.9069e-01, 2.9329e+06, 1717.16430, collision
5.17, 0.00, 0.5975, 0.0001, -6.0017e-02, 0.6480, 0.0001, 2.4521e-01, 0.7483, 0.0001, 6.9940e-01, 1.3510e+06, 866.83692, d<R_roche
9.59, 0.00, 0.5413, 0.0001, 1.3136e-01, 0.8570, 0.0000, 3.1862e+00, 0.2307, 0.0009, -3.5036e-02, 5.6314e+06, 3006.76898, a>0.4R_H
9.60, 0.00, 0.4513, 0.0000, 3.4407e-01, 0.6606, 0.0000, 4.9586e-01, 0.1858, 0.0004, 1.9717e-01, 8.1426e+06, 4186.13547, a>0.4R_H
7.36, 0.00, 0.4385, 0.0001, 1.8647e+00, 0.3320, 0.0001, -4.0851e-01, 0.2889, 0.0001, 5.7189e-02, 3.4625e+06, 2077.60163, collision
4.79, 0.00, 0.2672, 0.0001, 1.4178e+00, 0.3303, 0.0001, -3.8231e-01, 0.2301, 0.0001, 5.0361e-02, 1.0921e+06, 720.28164, collision
9.23, 0.00, 0.6481, 0.0000, 2.2663e-01, 0.7455, 0.0000, 3.2281e+00, 0.3536, 0.0002, -4.8907e-01, 4.8317e+06, 2720.83664, a>0.4R_H
8.87, 0.00, 0.3297, 0.0000, 5.3718e-01, 0.2806, 0.0000, 4.1874e-02, 0.0926, 0.0000, -1.6933e-03, 1.0000e+07, 4754.70780, tmax
8.12, 0.00, 0.5592, 0.0000, 5.1249e-01, 0.3958, 0.0001, 6.1750e-01, 0.5612, 0.0001, 3.5335e-01, 5.3165e+06, 2927.07388, collision
6.65, 0.00, 0.5938, 0.0000, -4.6958e-02, 0.5314, 0.0001, 1.3172e+00, 0.4064, 0.0001, -2.3947e-01, 9.9497e+05, 671.78697, d<R_roche
4.24, 0.00, 0.2994, 0.0009, 1.7270e-01, 0.2836, 0.0009, 2.6146e-02, 0.2168, 0.0003, 9.6606e-02, 4.3733e+05, 320.95853, collision
9.50, 0.00, 0.6060, 0.0000, 3.6319e-01, 0.5725, 0.0000, 2.9095e-01, 0.3452, 0.0005, 2.1705e-01, 6.1288e+06, 3251.52834, a>0.4R_H
4.19, 0.00, 0.3132, 0.0010, 1.0726e-02, 0.4368, 0.0009, 3.3672e+00, 0.2549, 0.0004, -3.9149e-01, 4.7153e+05, 354.80617, collision
7.84, 0.00, 0.6028, 0.0001, 5.1162e-01, 0.4835, 0.0001, 1.5054e-02, 0.6881, 0.0001, 1.0293e+00, 2.4432e+06, 1585.49853, collision
6.58, 0.00, 0.5064, 0.0000, 1.7947e-02, 0.6992, 0.0001, 4.9166e-01, 0.4951, 0.0000, 1.8057e-01, 6.8251e+05, 469.21414, collision
9.21, 0.00, 0.4295, 0.0000, 1.8951e+00, 0.4975, 0.0000, -3.5456e-01, 0.1645, 0.0002, 4.3787e-02, 9.6497e+06, 4817.30187, collision
3.52, 0.00, 0.0000, 1.0000, -6.4570e-02, 0.0000, 1.0000, 9.1329e-01, 0.0000, 1.0000, -2.7042e-01, 3.7725e+01, 0.05521, collision
8.74, 0.00, 0.4970, 0.0000, 1.9104e-01, 0.6264, 0.0000, 4.9701e-01, 55453.8167, 0.0001, -1.0039e+00, 6.0096e+06, 3283.31026, a<0
5.44, 0.00, 0.5575, 0.0001, -6.0110e-02, 0.4188, 0.0001, 2.7480e-01, 0.3733, 0.0002, 1.3838e-01, 4.7469e+05, 331.22372, d<R_roche
8.30, 0.00, 0.3846, 0.0000, 4.1978e-01, 0.3338, 0.0001, 5.0943e-01, 0.1510, 0.0001, 1.4648e-01, 6.1610e+06, 3229.18530, collision
10.80, 0.00, 0.0160, 0.0160, -2.4925e-05, 0.2241, 0.2241, -2.0046e-01, 2709.8442, 1.0000, -1.0138e+00, 8.5381e+02, 0.61120, a<0
9.88, 0.00, 0.0005, 0.0004, 1.5550e-04, 0.0114, 0.0076, -4.9854e-04, 0.1221, 0.1041, 7.4565e-02, 8.8797e+02, 0.65937, a>0.4R_H
6.16, 0.00, 0.3519, 0.0011, 2.3866e-03, 0.4397, 0.0013, 3.9986e+00, 0.5843, 0.0001, -3.1241e-01, 1.6075e+05, 124.88506, collision
3.72, 0.00, 0.0000, 1.0000, 5.0122e-02, 0.0000, 1.0000, 5.6322e-02, 0.0000, 1.0000, 9.8579e-02, 7.8140e+01, 0.06570, collision
4.13, 0.00, 0.6658, 0.0085, 1.0133e-01, 0.9414, 0.0014, 3.0598e-02, 0.7607, 0.0002, 4.2487e+00, 9.3148e+05, 708.24984, a>0.4R_H
6.69, 0.00, 0.3608, 0.0000, 1.4258e-01, 0.4142, 0.0001, 4.9291e-01, 0.4889, 0.0001, 1.2299e-02, 1.1790e+06, 811.81388, collision
6.50, 0.00, 0.7047, 0.0000, -1.7817e-01, 0.6170, 0.0002, 2.4881e-01, 0.5213, 0.0002, 4.1515e-01, 6.3227e+05, 439.31501, d<R_roche
5.00, 0.00, 0.4066, 0.0002, -2.0320e-02, 0.3945, 0.0001, 4.0475e+00, 0.3715, 0.0001, -2.8095e-01, 9.0733e+05, 601.83077, collision
9.65, 0.00, 0.5984, 0.0000, 4.7526e-01, 0.5522, 0.0000, 2.3431e-01, 0.4317, 0.0002, 1.6977e-01, 9.9671e+06, 4899.92359, a>0.4R_H
10.54, 0.00, 0.0003, 0.0003, 1.6082e-04, 0.0085, 0.0085, -2.4538e-03, 192015.2083, 1.0000, -1.0009e+00, 8.5381e+02, 0.63789, a<0
7.48, 0.00, 0.3726, 0.0000, 1.9100e-01, 0.4636, 0.0000, 3.6916e-01, 0.6396, 0.0001, 3.0921e+00, 6.0389e+06, 3140.88650, collision
5.30, 0.00, 0.3644, 0.0001, -2.4007e-02, 0.3128, 0.0001, 1.6840e+00, 0.3881, 0.0003, -3.8619e-01, 1.5955e+05, 117.20082, collision
9.42, 0.00, 0.3373, 0.0000, 5.9902e-01, 0.3101, 0.0000, 1.4053e-02, 0.1448, 0.0003, 1.7067e-02, 1.0000e+07, 4959.68352, tmax
8.56, 0.00, 0.4428, 0.0000, 1.9821e-01, 0.7853, 0.0001, 3.9727e+00, 0.6097, 0.0001, -4.8890e-01, 6.2333e+06, 3239.63380, a>0.4R_H
3.79, 0.00, 0.2378, 0.0063, -9.7602e-02, 0.2647, 0.0489, -4.5150e-02, 0.3764, 0.0202, 1.3762e+00, 1.6039e+03, 1.82182, collision
8.21, 0.00, 0.4063, 0.0000, 2.5596e-01, 0.4124, 0.0000, 1.0939e+00, 0.2026, 0.0000, 7.6095e-01, 5.9117e+06, 3146.39288, collision
10.97, 0.00, 0.0340, 0.0340, 2.7475e-02, 0.1029, 0.1029, -7.2343e-02, 4235828.2209, 1.0000, -1.0003e+00, 8.5381e+02, 0.79110, a<0
5.79, 0.00, 0.6049, 0.0001, -8.5555e-02, 0.7105, 0.0000, 2.3290e-01, 0.7999, 0.0001, 3.0679e+00, 1.4324e+06, 933.70612, a>0.4R_H
10.78, 0.00, 0.0029, 0.0029, 1.0733e-04, 0.0762, 0.0762, -2.8460e-02, 172049.0992, 1.0000, -1.0009e+00, 8.5381e+02, 0.61192, a<0
8.97, 0.00, 0.5302, 0.0000, 3.7341e-01, 0.6309, 0.0000, 5.1776e-01, 0.5557, 0.0001, 4.9693e-01, 6.2633e+06, 3556.80850, a>0.4R_H
4.67, 0.00, 0.2947, 0.0001, -2.0322e-03, 0.5394, 0.0001, 1.0341e-01, 0.2435, 0.0001, 8.7058e-01, 8.5660e+05, 575.59414, collision
8.32, 0.00, 0.3770, 0.0000, 3.2145e+00, 0.4311, 0.0000, -4.9966e-01, 0.1608, 0.0001, 5.7097e-02, 4.9935e+06, 2795.35387, collision
3.90, 0.00, 0.2591, 0.0224, -3.3173e-02, 0.2461, 0.0180, 1.9494e+00, 0.2954, 0.0126, -4.0169e-01, 5.6032e+03, 4.69067, collision
6.61, 0.00, 0.4824, 0.0000, -4.0849e-02, 0.5806, 0.0000, 2.2773e+00, 0.4881, 0.0000, -3.3374e-01, 1.0508e+06, 735.95734, d<R_roche
9.19, 0.00, 0.6351, 0.0000, 1.8326e-01, 0.7031, 0.0000, 3.3603e+00, 0.6170, 0.0002, -1.8334e-01, 8.8968e+06, 4476.12607, a>0.4R_H
8.65, 0.00, 0.5488, 0.0000, 3.2019e-01, 0.5388, 0.0000, 3.8679e-01, 0.4690, 0.0001, -9.5631e+00, 8.9180e+06, 4546.01458, collision
7.76, 0.00, 0.4400, 0.0000, 1.2799e-01, 0.5722, 0.0000, 2.0652e-01, 0.3628, 0.0001, -7.8636e+00, 3.1123e+06, 1843.73577, collision
6.92, 0.00, 0.4332, 0.0001, 3.5439e+00, 0.4586, 0.0003, -5.4276e-01, 0.4453, 0.0002, 2.1684e-01, 1.4336e+06, 942.11986, collision
8.50, 0.00, 0.3597, 0.0000, 2.7402e+00, 0.3082, 0.0000, -4.3441e-01, 0.1297, 0.0001, 3.5572e-02, 8.9717e+06, 4442.66197, collision
8.05, 0.00, 0.3841, 0.0001, 3.9550e+00, 0.4534, 0.0000, -5.1541e-01, 0.1604, 0.0001, 6.6507e-02, 5.9639e+06, 3188.54076, collision
4.25, 0.00, 0.3004, 0.0004, 4.2695e-01, 0.4822, 0.0008, -1.2077e-01, 0.2973, 0.0004, 3.4869e-01, 4.4804e+05, 327.01959, collision
3.89, 0.00, 0.2176, 0.0475, -8.3230e-02, 0.2094, 0.0454, 3.0494e-01, 0.3502, 0.0358, 2.5202e-01, 1.4362e+03, 1.19582, collision
8.19, 0.00, 0.3054, 0.0000, 2.8081e+00, 0.3590, 0.0000, -4.4827e-01, 0.1772, 0.0001, 2.2807e-02, 8.1489e+06, 4138.63871, collision
6.90, 0.00, 0.4099, 0.0001, -1.8762e-02, 0.6132, 0.0002, 2.9984e+00, 0.3952, 0.0001, 2.1185e-01, 1.5001e+06, 998.63961, collision
9.45, 0.00, 0.2141, 0.0000, 5.7000e-01, 0.1865, 0.0000, 2.7603e-03, 0.1444, 0.0004, 1.8126e-02, 1.0000e+07, 4836.58539, tmax
10.20, 0.00, 0.0005, 0.0005, 1.4747e-04, 0.0084, 0.0084, -3.2821e-03, 0.3166, 0.3166, 1.2032e-02, 8.5381e+02, 0.64874, a>0.4R_H
5.57, 0.00, 0.4954, 0.0002, -8.2374e-02, 0.6029, 0.0001, 2.7078e+00, 0.2600, 0.0001, 1.7070e-01, 2.4682e+06, 1482.48408, collision
8.93, 0.00, 0.4269, 0.0000, 2.5793e-01, 0.6389, 0.0000, 3.4904e+00, 0.4437, 0.0001, -5.1236e-01, 8.7015e+06, 4213.98348, a>0.4R_H
8.68, 0.00, 0.4555, 0.0000, 3.0001e-01, 0.4919, 0.0000, 3.3370e-01, 0.4472, 0.0001, 6.2714e-01, 8.4129e+06, 4188.62155, a>0.4R_H
6.10, 0.00, 0.4289, 0.0000, 2.5693e+00, 0.4261, 0.0000, -4.8287e-01, 0.3258, 0.0002, 1.6936e-01, 1.2198e+06, 789.37589, collision
8.01, 0.00, 0.4839, 0.0001, 1.1598e-01, 0.4376, 0.0001, 3.2524e-02, 0.8531, 0.0001, 9.4025e-01, 1.1264e+06, 784.79681, a>0.4R_H
7.93, 0.00, 0.4313, 0.0000, 1.8959e+00, 0.3533, 0.0001, -3.8619e-01, 0.2812, 0.0001, 1.2255e-01, 7.5367e+06, 3808.27107, collision
10.66, 0.00, 0.0005, 0.0005, 1.2866e-04, 0.0189, 0.0189, 1.7816e-02, 225262.9032, 1.0000, -1.0008e+00, 8.5381e+02, 0.61262, a<0
7.15, 0.00, 0.4670, 0.0001, 1.0333e+00, 0.3826, 0.0001, -2.4608e-01, 0.2702, 0.0001, 4.6254e-03, 2.4716e+06, 1600.16988, collision
8.00, 0.00, 0.3852, 0.0001, 3.4660e-01, 0.3040, 0.0001, 8.8952e-01, 0.3788, 0.0001, 1.2144e-01, 8.4788e+06, 4176.23923, collision
6.60, 0.00, 0.3739, 0.0000, 2.6145e-01, 0.4085, 0.0001, 3.6539e-02, 0.3183, 0.0000, 4.0448e-02, 8.9107e+05, 605.97502, collision
8.62, 0.00, 0.5854, 0.0000, 3.4431e-02, 0.8045, 0.0000, 3.7474e+00, 0.6245, 0.0001, 5.5811e-01, 5.5230e+06, 3048.49356, a>0.4R_H
9.80, 0.00, 0.0021, 0.0002, 2.5534e-03, 0.0151, 0.0005, 1.6605e-02, 0.2383, 0.0212, 1.0355e-01, 1.1373e+04, 8.16394, a>0.4R_H
4.64, 0.00, 0.2536, 0.0002, 1.0826e+00, 0.2297, 0.0001, -3.3189e-01, 0.2221, 0.0001, -1.8599e-02, 8.4505e+05, 572.22096, collision
3.59, 0.00, 0.0000, 1.0000, -6.3223e-02, 0.0000, 1.0000, 2.5420e-01, 0.0000, 1.0000, 1.2204e-01, 1.7608e+02, 0.15634, collision
6.31, 0.00, 0.4535, 0.0001, 7.2574e-01, 0.5144, 0.0003, -3.4078e-01, 0.2894, 0.0001, 9.5646e-02, 4.1717e+05, 317.04063, collision
9.26, 0.00, 0.0612, 0.0000, 5.3332e-01, 0.0662, 0.0000, 7.7048e-03, 0.1175, 0.0001, 3.2658e-02, 1.0000e+07, 4643.61385, tmax
5.75, 0.00, 0.3904, 0.0001, 1.1846e-01, 0.4634, 0.0001, 4.9972e+00, 0.3744, 0.0001, -4.3090e-01, 1.5613e+06, 1004.88463, collision
7.73, 0.00, 0.3700, 0.0000, 3.9881e-01, 0.3646, 0.0000, 3.7151e-01, 0.1796, 0.0001, -1.2801e-02, 3.4688e+06, 1976.49415, collision
6.05, 0.00, 0.4659, 0.0000, 2.3203e-01, 0.6022, 0.0001, -7.3604e-02, 0.6266, 0.0001, 1.0013e+00, 1.3672e+06, 912.37773, collision
5.24, 0.00, 0.2819, 0.0002, 1.8394e-02, 0.2334, 0.0001, 5.2865e-01, 0.3017, 0.0001, 3.8765e-02, 9.8062e+05, 642.87020, collision
7.18, 0.00, 0.5577, 0.0000, 7.0072e+00, 0.9349, 0.0000, 5.8192e+00, 0.5519, 0.0001, -8.4268e-01, 5.3988e+06, 2905.35296, a>0.4R_H
5.98, 0.00, 0.3390, 0.0001, 1.4712e-02, 0.8149, 0.0001, 5.6224e+00, 0.4191, 0.0001, -4.3425e-01, 2.5522e+06, 1523.28203, a>0.4R_H
3.83, 0.00, 0.2533, 0.0183, 7.4031e-02, 0.2637, 0.0254, 3.0864e-02, 0.1944, 0.0391, 9.2876e-02, 1.3759e+03, 1.16666, collision
7.85, 0.00, 0.4098, 0.0001, 2.4173e-01, 0.4258, 0.0001, 1.5107e-02, 0.7063, 0.0001, 1.1580e+00, 3.7130e+06, 2161.35066, a>0.4R_H
6.81, 0.00, 0.2228, 0.0000, 1.8974e-01, 0.2254, 0.0001, 5.5272e-01, 0.1043, 0.0001, 7.7479e-02, 3.2132e+06, 1852.79757, collision
7.39, 0.00, 0.3450, 0.0001, 3.8055e-01, 0.3363, 0.0001, -1.7879e+01, 0.3013, 0.0000, -4.8179e-01, 6.0496e+06, 3276.15074, collision
7.61, 0.00, 0.5007, 0.0001, 1.7213e-01, 0.4277, 0.0001, 1.6566e-01, 0.7288, 0.0001, 1.5899e+00, 4.3571e+06, 2432.37469, a>0.4R_H
8.60, 0.00, 0.6036, 0.0000, 2.3842e-01, 0.7825, 0.0001, 5.9852e-01, 0.6180, 0.0001, 6.1045e-01, 7.9775e+06, 4057.29825, a>0.4R_H
7.40, 0.00, 0.4457, 0.0000, 1.0453e-01, 38451.3446, 0.0000, -1.0175e+00, 0.3180, 0.0001, -4.3627e-01, 3.5014e+06, 2146.31049, a<0
9.68, 0.00, 0.4477, 0.0000, 6.2612e-01, 0.3858, 0.0000, 1.7080e-03, 0.2333, 0.0006, 2.6438e-02, 1.0000e+07, 4972.67259, tmax
9.53, 0.00, 0.4221, 0.0000, 3.1543e-01, 0.6926, 0.0000, 1.3409e+00, 0.3675, 0.0004, 2.6578e+01, 9.5926e+06, 4797.01571, collision
5.18, 0.00, 0.3212, 0.0001, 7.1765e-01, 0.2854, 0.0001, -2.9468e-01, 0.2313, 0.0001, 1.8005e-01, 5.0006e+05, 343.29431, collision
7.72, 0.00, 0.3695, 0.0001, 7.4094e-01, 0.3731, 0.0000, -1.0494e-01, 0.2127, 0.0001, 5.5416e-02, 5.2285e+06, 2804.31149, collision
7.35, 0.00, 0.4380, 0.0001, 2.7681e+00, 0.7886, 0.0001, -4.8571e-01, 0.4719, 0.0001, 2.5725e-01, 3.3266e+06, 2011.97700, collision
7.04, 0.00, 0.5428, 0.0001, -1.5145e-01, 0.8798, 0.0001, 3.5826e+00, 0.4538, 0.0001, 3.9880e-01, 1.5882e+06, 1064.58741, d<R_roche
8.14, 0.00, 0.3876, 0.0000, 9.1762e-01, 0.3727, 0.0000, -1.2215e-01, 0.1836, 0.0001, 1.7382e-01, 8.9904e+06, 4359.47857, collision
9.14, 0.00, 0.4488, 0.0000, 4.7217e-01, 0.4851, 0.0000, 1.0135e+00, 0.1068, 0.0004, 4.3697e-02, 6.0556e+06, 3281.80080, collision
7.33, 0.00, 0.3296, 0.0001, 1.9563e-01, 0.3539, 0.0001, 4.9990e-01, 0.2463, 0.0001, 6.9835e+00, 4.5467e+06, 2607.68664, collision
5.41, 0.00, 0.2592, 0.0000, -3.1589e-03, 0.3625, 0.0000, 3.3290e-01, 0.2030, 0.0000, 1.2910e+02, 1.6024e+06, 994.16674, collision
8.48, 0.00, 0.4440, 0.0000, -1.6528e-02, 0.6655, 0.0000, -1.4744e+00, 0.1983, 0.0001, 1.0091e-01, 8.8919e+06, 4561.65907, collision
7.25, 0.00, 0.3820, 0.0000, 1.3596e-01, 0.6687, 0.0000, 1.0601e+00, 0.3780, 0.0000, 1.2909e-01, 2.5850e+06, 1620.56057, collision
7.75, 0.00, 0.5258, 0.0001, 1.3912e-01, 0.5356, 0.0002, 3.5723e-02, 0.5499, 0.0002, -4.4447e+00, 2.7341e+06, 1648.84258, collision
7.51, 0.00, 0.3815, 0.0000, 7.8663e-01, 0.6431, 0.0000, -1.5742e-01, 0.3150, 0.0001, 9.2216e-02, 4.2888e+06, 2371.78880, collision
9.32, 0.00, 0.5669, 0.0000, 3.6176e-01, 0.7020, 0.0000, 3.5705e+00, 0.6574, 0.0004, -6.4839e-01, 5.0649e+06, 2780.68416, a>0.4R_H
8.04, 0.00, 0.4112, 0.0000, 3.4560e-01, 0.3379, 0.0001, 1.6415e+00, 0.5445, 0.0002, -3.8281e-02, 7.1488e+06, 3744.65925, collision
9.09, 0.00, 0.2583, 0.0000, 5.7515e-01, 0.2388, 0.0000, 1.3098e-02, 0.0974, 0.0002, 1.5015e-02, 1.0000e+07, 4889.57680, tmax
8.03, 0.00, 0.6299, 0.0000, 1.1467e+00, 0.5349, 0.0001, -3.1941e-01, 0.2623, 0.0001, 1.1190e-01, 4.3706e+06, 2422.05603, collision
7.05, 0.00, 0.5573, 0.0000, 3.7507e-03, 0.5346, 0.0000, 3.5762e+00, 0.4679, 0.0001, -1.3031e+01, 1.6741e+06, 1091.41436, collision
7.56, 0.00, 0.5631, 0.0000, 3.6368e-02, 17241692.6497, 0.0000, -1.0011e+00, 0.2846, 0.0000, -1.0001e+00, 2.0881e+06, 1243.13127, a<0
7.81, 0.00, 0.4991, 0.0000, 1.4719e+00, 0.4468, 0.0001, -3.4802e-01, 0.2617, 0.0001, 4.4098e-02, 3.5000e+06, 2012.36853, collision
8.70, 0.00, 0.2649, 0.0000, 5.3415e-01, 0.2296, 0.0000, 3.9217e-02, 0.1552, 0.0001, 1.0531e-02, 1.0000e+07, 4774.54412, tmax
9.66, 0.00, 0.0589, 0.0000, 5.3211e-01, 0.0559, 0.0000, 8.6992e-03, 0.1952, 0.0005, 5.1558e-02, 1.0000e+07, 4623.80004, tmax
7.27, 0.00, 0.3842, 0.0000, 9.6312e-01, 0.5814, 0.0001, -2.1271e-01, 0.2926, 0.0001, 8.8948e-02, 2.8707e+06, 1750.39610, collision
7.55, 0.00, 0.4154, 0.0000, 1.9275e-01, 0.3598, 0.0000, 6.9540e-01, 0.2199, 0.0000, 1.5231e-01, 2.8208e+06, 1672.46039, collision
8.17, 0.00, 0.2082, 0.0000, 5.4541e-01, 0.1596, 0.0000, 1.2325e-02, 0.1129, 0.0001, -8.9830e-03, 1.0000e+07, 4754.21455, tmax
9.06, 0.00, 0.2618, 0.0000, 5.4214e-01, 0.1977, 0.0000, 1.1937e-02, 0.0961, 0.0003, 3.4361e-02, 1.0000e+07, 4663.23567, tmax
9.25, 0.00, 0.0416, 0.0000, 5.3304e-01, 0.0454, 0.0000, 1.2868e-02, 0.1157, 0.0002, 3.2591e-02, 1.0000e+07, 4638.94740, tmax
8.27, 0.00, 0.3900, 0.0000, 2.0906e-01, 0.4247, 0.0000, 3.2290e-01, 0.3373, 0.0002, -1.4580e+01, 4.2520e+06, 2434.86620, collision
9.73, 0.00, 0.5219, 0.0000, 3.0006e-01, 0.6791, 0.0000, 7.9948e-01, 0.2502, 0.0004, 1.3424e-01, 8.2653e+06, 4163.83840, a>0.4R_H
7.50, 0.00, 0.4706, 0.0000, 1.6802e-01, 0.3591, 0.0001, 4.6893e+00, 0.4462, 0.0000, 1.0709e-01, 3.9042e+06, 2321.15266, collision
9.27, 0.00, 0.2592, 0.0000, 5.9598e-01, 0.2077, 0.0000, -4.9531e-03, 0.1311, 0.0003, 1.0135e-02, 1.0000e+07, 4883.62822, tmax
8.54, 0.00, 0.6053, 0.0000, 3.7510e-02, 0.6189, 0.0000, 4.8469e+00, 0.2186, 0.0001, -1.7766e+00, 4.3690e+06, 2468.57115, collision
8.13, 0.00, 0.4060, 0.0000, 5.8794e-01, 0.4244, 0.0000, -5.9208e+00, 0.1686, 0.0001, 7.2490e-02, 4.9491e+06, 2696.47780, collision
9.00, 0.00, 0.3117, 0.0000, 5.4286e-01, 0.2598, 0.0000, 3.0176e-02, 0.0941, 0.0002, 2.3906e-02, 1.0000e+07, 4697.79503, tmax
9.29, 0.00, 163.8626, 0.0000, -2.0972e+00, 0.4903, 0.0000, -6.4236e-01, 0.2114, 0.0005, 4.4501e-02, 8.5014e+06, 4346.84571, a<0
9.41, 0.00, 0.5183, 0.0000, 3.9228e-01, 0.6872, 0.0000, 1.7565e-01, 0.1969, 0.0007, 2.5119e-01, 6.0797e+06, 3216.23561, a>0.4R_H
7.86, 0.00, 0.2255, 0.0001, 5.3304e-01, 0.2064, 0.0001, 2.6462e-02, 0.1664, 0.0000, 9.9463e-03, 1.0000e+07, 4757.73391, tmax
7.88, 0.00, 0.6584, 0.0001, 2.4832e-01, 0.4859, 0.0000, 6.9376e-01, 0.6403, 0.0000, 2.1843e-01, 4.0951e+06, 2283.09550, collision
9.13, 0.00, 0.2070, 0.0000, 5.3626e-01, 0.1218, 0.0000, 1.5788e-02, 0.1034, 0.0002, 3.3639e-02, 1.0000e+07, 4650.25585, tmax
8.91, 0.00, 0.1938, 0.0000, 5.4489e-01, 0.1586, 0.0000, 2.3698e-04, 0.1055, 0.0002, 1.5725e-02, 1.0000e+07, 4642.41322, tmax
8.23, 0.00, 0.4560, 0.0000, 2.3932e-01, 0.6035, 0.0001, -1.9984e+00, 0.3680, 0.0001, -4.1620e-01, 7.7833e+06, 3876.96475, collision
8.46, 0.00, 0.4101, 0.0000, 2.7006e-01, 0.4993, 0.0000, 4.9132e+00, 0.4255, 0.0002, -3.0695e-01, 7.9809e+06, 4018.15584, collision
9.39, 0.00, 0.4949, 0.0001, 1.1306e+00, 0.4587, 0.0000, -1.3465e-01, 0.2045, 0.0004, 3.5683e-02, 6.4351e+06, 3404.26740, collision
9.51, 0.00, 0.2426, 0.0000, 5.5713e-01, 0.1939, 0.0000, 8.9570e-03, 0.1564, 0.0005, 5.7016e-02, 1.0000e+07, 4752.75091, tmax
9.78, 0.00, 0.2670, 0.0000, 5.7312e-01, 0.2246, 0.0000, 1.7285e-02, 0.2462, 0.0004, -7.9550e-04, 1.0000e+07, 4805.72649, tmax
8.76, 0.00, 0.3915, 0.0000, 1.7715e-01, 0.7067, 0.0000, 6.9358e-01, 0.6897, 0.0002, 5.6531e-01, 7.0725e+06, 3623.55893, a>0.4R_H
9.02, 0.00, 0.3029, 0.0000, 5.1768e-01, 0.2527, 0.0000, 4.9749e-02, 0.0929, 0.0001, 2.6411e-02, 1.0000e+07, 4659.90725, tmax
9.33, 0.00, 0.0627, 0.0000, 5.3353e-01, 0.0565, 0.0000, 1.7395e-02, 0.1269, 0.0003, 2.9090e-02, 1.0000e+07, 4585.01921, tmax
9.74, 0.00, 0.0612, 0.0000, 5.3080e-01, 0.0696, 0.0000, 1.7437e-02, 0.2263, 0.0003, -2.6796e-03, 1.0000e+07, 4593.74863, tmax
8.52, 0.00, 0.4489, 0.0001, 2.7686e-01, 0.5874, 0.0000, 3.7601e+00, 0.6347, 0.0001, -5.0582e-01, 9.9244e+06, 4725.53761, a>0.4R_H
9.56, 0.00, 0.3561, 0.0000, 6.0896e-01, 0.2928, 0.0000, 2.2448e-02, 0.1690, 0.0006, -3.0182e-03, 1.0000e+07, 4866.27863, tmax
9.77, 0.00, 0.5104, 0.0000, 4.1425e-01, 0.4613, 0.0000, 3.0439e-01, 0.2519, 0.0002, 1.1434e-01, 8.8720e+06, 4363.67802, a>0.4R_H
9.12, 0.00, 0.1806, 0.0000, 5.2789e-01, 0.1428, 0.0000, 2.9333e-02, 0.1015, 0.0002, 1.1831e-02, 1.0000e+07, 4579.54751, tmax
9.807, 0.00, 0.0012, 0.0002, 1.0175e-03, 0.0158, 0.0007, 1.3663e-02, 0.2145, 0.0198, 9.9894e-02, 5.0546e+03, 12.70048, a>0.4R_H
9.803, 0.00, 0.0013, 0.0002, 1.1093e-03, 0.0155, 0.0003, 1.3369e-02, 0.2223, 0.0291, 1.0485e-01, 5.3278e+03, 13.37536, a>0.4R_H
